topology_id,left_candidate_id,right_candidate_id,shared_vertices,left_type,right_type,left_length,right_length
G-836,G-836:c0008,G-836:c0015,2|20|22,chain,chain,2,3
G-836,G-836:c0008,G-836:c0016,22,chain,chain,2,1
G-836,G-836:c0008,G-836:c0017,2|22,chain,chain,2,2
G-836,G-836:c0008,G-836:c0024,2,chain,chain,2,3
G-836,G-836:c0008,G-836:c0025,2,chain,chain,2,2
G-836,G-836:c0008,G-836:c0028,2,chain,chain,2,3
G-836,G-836:c0008,G-836:c0031,2,chain,chain,2,2
G-836,G-836:c0008,G-836:c0035,2,chain,chain,2,4
G-836,G-836:c0008,G-836:c0038,2,chain,chain,2,3
G-836,G-836:c0009,G-836:c0010,20|22|7,chain,chain,2,3
G-836,G-836:c0009,G-836:c0011,20|22|7,chain,chain,2,3
G-836,G-836:c0009,G-836:c0012,20|22|7,chain,chain,2,3
G-836,G-836:c0009,G-836:c0013,20|22|7,chain,chain,2,3
G-836,G-836:c0009,G-836:c0014,20|22|7,chain,chain,2,4
G-836,G-836:c0009,G-836:c0015,20|22|7,chain,chain,2,3
G-836,G-836:c0009,G-836:c0016,22,chain,chain,2,1
G-836,G-836:c0009,G-836:c0017,22,chain,chain,2,2
G-836,G-836:c0009,G-836:c0019,7,chain,chain,2,1
G-836,G-836:c0009,G-836:c0020,7,chain,chain,2,2
G-836,G-836:c0009,G-836:c0021,7,chain,chain,2,2
G-836,G-836:c0009,G-836:c0022,7,chain,chain,2,2
G-836,G-836:c0009,G-836:c0023,7,chain,chain,2,2
G-836,G-836:c0009,G-836:c0024,7,chain,chain,2,3
G-836,G-836:c0009,G-836:c0025,7,chain,chain,2,2
G-836,G-836:c0010,G-836:c0011,20|22|7,chain,chain,3,3
G-836,G-836:c0010,G-836:c0012,20|22|7,chain,chain,3,3
G-836,G-836:c0010,G-836:c0013,20|22|7,chain,chain,3,3
G-836,G-836:c0010,G-836:c0014,20|22|7,chain,chain,3,4
G-836,G-836:c0010,G-836:c0015,20|22|7,chain,chain,3,3
G-836,G-836:c0010,G-836:c0016,22,chain,chain,3,1
G-836,G-836:c0010,G-836:c0017,22,chain,chain,3,2
G-836,G-836:c0010,G-836:c0019,7,chain,chain,3,1
G-836,G-836:c0010,G-836:c0020,1|7,chain,chain,3,2
G-836,G-836:c0010,G-836:c0021,7,chain,chain,3,2
G-836,G-836:c0010,G-836:c0022,7,chain,chain,3,2
G-836,G-836:c0010,G-836:c0023,7,chain,chain,3,2
G-836,G-836:c0010,G-836:c0024,7,chain,chain,3,3
G-836,G-836:c0010,G-836:c0025,7,chain,chain,3,2
G-836,G-836:c0011,G-836:c0012,20|22|7,chain,chain,3,3
G-836,G-836:c0011,G-836:c0013,20|22|7,chain,chain,3,3
G-836,G-836:c0011,G-836:c0014,20|22|7,chain,chain,3,4
G-836,G-836:c0011,G-836:c0015,20|22|7,chain,chain,3,3
G-836,G-836:c0011,G-836:c0016,22,chain,chain,3,1
G-836,G-836:c0011,G-836:c0017,22,chain,chain,3,2
G-836,G-836:c0011,G-836:c0019,7,chain,chain,3,1
G-836,G-836:c0011,G-836:c0020,7,chain,chain,3,2
G-836,G-836:c0011,G-836:c0021,10|7,chain,chain,3,2
G-836,G-836:c0011,G-836:c0022,7,chain,chain,3,2
G-836,G-836:c0011,G-836:c0023,7,chain,chain,3,2
G-836,G-836:c0011,G-836:c0024,7,chain,chain,3,3
G-836,G-836:c0011,G-836:c0025,7,chain,chain,3,2
G-836,G-836:c0012,G-836:c0013,20|22|7,chain,chain,3,3
G-836,G-836:c0012,G-836:c0014,20|22|7,chain,chain,3,4
G-836,G-836:c0012,G-836:c0015,20|22|7,chain,chain,3,3
G-836,G-836:c0012,G-836:c0016,22,chain,chain,3,1
G-836,G-836:c0012,G-836:c0017,22,chain,chain,3,2
G-836,G-836:c0012,G-836:c0019,7,chain,chain,3,1
G-836,G-836:c0012,G-836:c0020,7,chain,chain,3,2
G-836,G-836:c0012,G-836:c0021,7,chain,chain,3,2
G-836,G-836:c0012,G-836:c0022,11|7,chain,chain,3,2
G-836,G-836:c0012,G-836:c0023,7,chain,chain,3,2
G-836,G-836:c0012,G-836:c0024,7,chain,chain,3,3
G-836,G-836:c0012,G-836:c0025,7,chain,chain,3,2
G-836,G-836:c0012,G-836:c0033,11,chain,chain,3,3
G-836,G-836:c0013,G-836:c0014,14|20|22|7,chain,chain,3,4
G-836,G-836:c0013,G-836:c0015,20|22|7,chain,chain,3,3
G-836,G-836:c0013,G-836:c0016,22,chain,chain,3,1
G-836,G-836:c0013,G-836:c0017,22,chain,chain,3,2
G-836,G-836:c0013,G-836:c0019,7,chain,chain,3,1
G-836,G-836:c0013,G-836:c0020,7,chain,chain,3,2
G-836,G-836:c0013,G-836:c0021,7,chain,chain,3,2
G-836,G-836:c0013,G-836:c0022,7,chain,chain,3,2
G-836,G-836:c0013,G-836:c0023,14|7,chain,chain,3,2
G-836,G-836:c0013,G-836:c0024,14|7,chain,chain,3,3
G-836,G-836:c0013,G-836:c0025,7,chain,chain,3,2
G-836,G-836:c0013,G-836:c0027,14,chain,chain,3,2
G-836,G-836:c0013,G-836:c0028,14,chain,chain,3,3
G-836,G-836:c0013,G-836:c0034,14,chain,chain,3,3
G-836,G-836:c0013,G-836:c0035,14,chain,chain,3,4
G-836,G-836:c0014,G-836:c0015,2|20|22|7,chain,chain,4,3
G-836,G-836:c0014,G-836:c0016,22,chain,chain,4,1
G-836,G-836:c0014,G-836:c0017,2|22,chain,chain,4,2
G-836,G-836:c0014,G-836:c0019,7,chain,chain,4,1
G-836,G-836:c0014,G-836:c0020,7,chain,chain,4,2
G-836,G-836:c0014,G-836:c0021,7,chain,chain,4,2
G-836,G-836:c0014,G-836:c0022,7,chain,chain,4,2
G-836,G-836:c0014,G-836:c0023,14|7,chain,chain,4,2
G-836,G-836:c0014,G-836:c0024,14|2|7,chain,chain,4,3
G-836,G-836:c0014,G-836:c0025,2|7,chain,chain,4,2
G-836,G-836:c0014,G-836:c0027,14,chain,chain,4,2
G-836,G-836:c0014,G-836:c0028,14|2,chain,chain,4,3
G-836,G-836:c0014,G-836:c0031,2,chain,chain,4,2
G-836,G-836:c0014,G-836:c0034,14,chain,chain,4,3
G-836,G-836:c0014,G-836:c0035,14|2,chain,chain,4,4
G-836,G-836:c0014,G-836:c0038,2,chain,chain,4,3
G-836,G-836:c0015,G-836:c0016,22,chain,chain,3,1
G-836,G-836:c0015,G-836:c0017,2|22,chain,chain,3,2
G-836,G-836:c0015,G-836:c0019,7,chain,chain,3,1
G-836,G-836:c0015,G-836:c0020,7,chain,chain,3,2
G-836,G-836:c0015,G-836:c0021,7,chain,chain,3,2
G-836,G-836:c0015,G-836:c0022,7,chain,chain,3,2
G-836,G-836:c0015,G-836:c0023,7,chain,chain,3,2
G-836,G-836:c0015,G-836:c0024,2|7,chain,chain,3,3
G-836,G-836:c0015,G-836:c0025,2|7,chain,chain,3,2
G-836,G-836:c0015,G-836:c0028,2,chain,chain,3,3
G-836,G-836:c0015,G-836:c0031,2,chain,chain,3,2
G-836,G-836:c0015,G-836:c0035,2,chain,chain,3,4
G-836,G-836:c0015,G-836:c0038,2,chain,chain,3,3
G-836,G-836:c0016,G-836:c0017,22|9,chain,chain,1,2
G-836,G-836:c0017,G-836:c0024,2,chain,chain,2,3
G-836,G-836:c0017,G-836:c0025,2,chain,chain,2,2
G-836,G-836:c0017,G-836:c0028,2,chain,chain,2,3
G-836,G-836:c0017,G-836:c0031,2,chain,chain,2,2
G-836,G-836:c0017,G-836:c0035,2,chain,chain,2,4
G-836,G-836:c0017,G-836:c0038,2,chain,chain,2,3
G-836,G-836:c0018,G-836:c0019,23,chain,chain,1,1
G-836,G-836:c0018,G-836:c0020,23,chain,chain,1,2
G-836,G-836:c0018,G-836:c0021,23,chain,chain,1,2
G-836,G-836:c0018,G-836:c0022,23,chain,chain,1,2
G-836,G-836:c0018,G-836:c0023,23,chain,chain,1,2
G-836,G-836:c0018,G-836:c0024,23,chain,chain,1,3
G-836,G-836:c0018,G-836:c0025,23,chain,chain,1,2
G-836,G-836:c0018,G-836:c0026,23,chain,chain,1,1
G-836,G-836:c0018,G-836:c0027,23,chain,chain,1,2
G-836,G-836:c0018,G-836:c0028,23,chain,chain,1,3
G-836,G-836:c0018,G-836:c0029,23,chain,chain,1,2
G-836,G-836:c0018,G-836:c0030,18|23,chain,chain,1,2
G-836,G-836:c0018,G-836:c0031,23,chain,chain,1,2
G-836,G-836:c0018,G-836:c0032,23,chain,chain,1,2
G-836,G-836:c0018,G-836:c0033,23,chain,chain,1,3
G-836,G-836:c0018,G-836:c0034,23,chain,chain,1,3
G-836,G-836:c0018,G-836:c0035,23,chain,chain,1,4
G-836,G-836:c0018,G-836:c0036,23,chain,chain,1,3
G-836,G-836:c0018,G-836:c0037,18|23,chain,chain,1,3
G-836,G-836:c0018,G-836:c0038,23,chain,chain,1,3
G-836,G-836:c0019,G-836:c0020,23|7,chain,chain,1,2
G-836,G-836:c0019,G-836:c0021,23|7,chain,chain,1,2
G-836,G-836:c0019,G-836:c0022,23|7,chain,chain,1,2
G-836,G-836:c0019,G-836:c0023,23|7,chain,chain,1,2
G-836,G-836:c0019,G-836:c0024,23|7,chain,chain,1,3
G-836,G-836:c0019,G-836:c0025,23|7,chain,chain,1,2
G-836,G-836:c0019,G-836:c0026,23,chain,chain,1,1
G-836,G-836:c0019,G-836:c0027,23,chain,chain,1,2
G-836,G-836:c0019,G-836:c0028,23,chain,chain,1,3
G-836,G-836:c0019,G-836:c0029,23,chain,chain,1,2
G-836,G-836:c0019,G-836:c0030,23,chain,chain,1,2
G-836,G-836:c0019,G-836:c0031,23,chain,chain,1,2
G-836,G-836:c0019,G-836:c0032,23,chain,chain,1,2
G-836,G-836:c0019,G-836:c0033,23,chain,chain,1,3
G-836,G-836:c0019,G-836:c0034,23,chain,chain,1,3
G-836,G-836:c0019,G-836:c0035,23,chain,chain,1,4
G-836,G-836:c0019,G-836:c0036,23,chain,chain,1,3
G-836,G-836:c0019,G-836:c0037,23,chain,chain,1,3
G-836,G-836:c0019,G-836:c0038,23,chain,chain,1,3
G-836,G-836:c0020,G-836:c0021,23|7,chain,chain,2,2
G-836,G-836:c0020,G-836:c0022,23|7,chain,chain,2,2
G-836,G-836:c0020,G-836:c0023,23|7,chain,chain,2,2
G-836,G-836:c0020,G-836:c0024,23|7,chain,chain,2,3
G-836,G-836:c0020,G-836:c0025,23|7,chain,chain,2,2
G-836,G-836:c0020,G-836:c0026,23,chain,chain,2,1
G-836,G-836:c0020,G-836:c0027,23,chain,chain,2,2
G-836,G-836:c0020,G-836:c0028,23,chain,chain,2,3
G-836,G-836:c0020,G-836:c0029,23,chain,chain,2,2
G-836,G-836:c0020,G-836:c0030,23,chain,chain,2,2
G-836,G-836:c0020,G-836:c0031,23,chain,chain,2,2
G-836,G-836:c0020,G-836:c0032,23,chain,chain,2,2
G-836,G-836:c0020,G-836:c0033,23,chain,chain,2,3
G-836,G-836:c0020,G-836:c0034,23,chain,chain,2,3
G-836,G-836:c0020,G-836:c0035,23,chain,chain,2,4
G-836,G-836:c0020,G-836:c0036,23,chain,chain,2,3
G-836,G-836:c0020,G-836:c0037,23,chain,chain,2,3
G-836,G-836:c0020,G-836:c0038,23,chain,chain,2,3
G-836,G-836:c0021,G-836:c0022,23|7,chain,chain,2,2
G-836,G-836:c0021,G-836:c0023,23|7,chain,chain,2,2
G-836,G-836:c0021,G-836:c0024,23|7,chain,chain,2,3
G-836,G-836:c0021,G-836:c0025,23|7,chain,chain,2,2
G-836,G-836:c0021,G-836:c0026,23,chain,chain,2,1
G-836,G-836:c0021,G-836:c0027,23,chain,chain,2,2
G-836,G-836:c0021,G-836:c0028,23,chain,chain,2,3
G-836,G-836:c0021,G-836:c0029,23,chain,chain,2,2
G-836,G-836:c0021,G-836:c0030,23,chain,chain,2,2
G-836,G-836:c0021,G-836:c0031,23,chain,chain,2,2
G-836,G-836:c0021,G-836:c0032,23,chain,chain,2,2
G-836,G-836:c0021,G-836:c0033,23,chain,chain,2,3
G-836,G-836:c0021,G-836:c0034,23,chain,chain,2,3
G-836,G-836:c0021,G-836:c0035,23,chain,chain,2,4
G-836,G-836:c0021,G-836:c0036,23,chain,chain,2,3
G-836,G-836:c0021,G-836:c0037,23,chain,chain,2,3
G-836,G-836:c0021,G-836:c0038,23,chain,chain,2,3
G-836,G-836:c0022,G-836:c0023,23|7,chain,chain,2,2
G-836,G-836:c0022,G-836:c0024,23|7,chain,chain,2,3
G-836,G-836:c0022,G-836:c0025,23|7,chain,chain,2,2
G-836,G-836:c0022,G-836:c0026,23,chain,chain,2,1
G-836,G-836:c0022,G-836:c0027,23,chain,chain,2,2
G-836,G-836:c0022,G-836:c0028,23,chain,chain,2,3
G-836,G-836:c0022,G-836:c0029,23,chain,chain,2,2
G-836,G-836:c0022,G-836:c0030,23,chain,chain,2,2
G-836,G-836:c0022,G-836:c0031,23,chain,chain,2,2
G-836,G-836:c0022,G-836:c0032,23,chain,chain,2,2
G-836,G-836:c0022,G-836:c0033,11|23,chain,chain,2,3
G-836,G-836:c0022,G-836:c0034,23,chain,chain,2,3
G-836,G-836:c0022,G-836:c0035,23,chain,chain,2,4
G-836,G-836:c0022,G-836:c0036,23,chain,chain,2,3
G-836,G-836:c0022,G-836:c0037,23,chain,chain,2,3
G-836,G-836:c0022,G-836:c0038,23,chain,chain,2,3
G-836,G-836:c0023,G-836:c0024,14|23|7,chain,chain,2,3
G-836,G-836:c0023,G-836:c0025,23|7,chain,chain,2,2
G-836,G-836:c0023,G-836:c0026,23,chain,chain,2,1
G-836,G-836:c0023,G-836:c0027,14|23,chain,chain,2,2
G-836,G-836:c0023,G-836:c0028,14|23,chain,chain,2,3
G-836,G-836:c0023,G-836:c0029,23,chain,chain,2,2
G-836,G-836:c0023,G-836:c0030,23,chain,chain,2,2
G-836,G-836:c0023,G-836:c0031,23,chain,chain,2,2
G-836,G-836:c0023,G-836:c0032,23,chain,chain,2,2
G-836,G-836:c0023,G-836:c0033,23,chain,chain,2,3
G-836,G-836:c0023,G-836:c0034,14|23,chain,chain,2,3
G-836,G-836:c0023,G-836:c0035,14|23,chain,chain,2,4
G-836,G-836:c0023,G-836:c0036,23,chain,chain,2,3
G-836,G-836:c0023,G-836:c0037,23,chain,chain,2,3
G-836,G-836:c0023,G-836:c0038,23,chain,chain,2,3
G-836,G-836:c0024,G-836:c0025,2|23|7,chain,chain,3,2
G-836,G-836:c0024,G-836:c0026,23,chain,chain,3,1
G-836,G-836:c0024,G-836:c0027,14|23,chain,chain,3,2
G-836,G-836:c0024,G-836:c0028,14|2|23,chain,chain,3,3
G-836,G-836:c0024,G-836:c0029,23,chain,chain,3,2
G-836,G-836:c0024,G-836:c0030,23,chain,chain,3,2
G-836,G-836:c0024,G-836:c0031,2|23,chain,chain,3,2
G-836,G-836:c0024,G-836:c0032,23,chain,chain,3,2
G-836,G-836:c0024,G-836:c0033,23,chain,chain,3,3
G-836,G-836:c0024,G-836:c0034,14|23,chain,chain,3,3
G-836,G-836:c0024,G-836:c0035,14|2|23,chain,chain,3,4
G-836,G-836:c0024,G-836:c0036,23,chain,chain,3,3
G-836,G-836:c0024,G-836:c0037,23,chain,chain,3,3
G-836,G-836:c0024,G-836:c0038,2|23,chain,chain,3,3
G-836,G-836:c0025,G-836:c0026,23,chain,chain,2,1
G-836,G-836:c0025,G-836:c0027,23,chain,chain,2,2
G-836,G-836:c0025,G-836:c0028,2|23,chain,chain,2,3
G-836,G-836:c0025,G-836:c0029,23,chain,chain,2,2
G-836,G-836:c0025,G-836:c0030,23,chain,chain,2,2
G-836,G-836:c0025,G-836:c0031,2|23,chain,chain,2,2
G-836,G-836:c0025,G-836:c0032,23,chain,chain,2,2
G-836,G-836:c0025,G-836:c0033,23,chain,chain,2,3
G-836,G-836:c0025,G-836:c0034,23,chain,chain,2,3
G-836,G-836:c0025,G-836:c0035,2|23,chain,chain,2,4
G-836,G-836:c0025,G-836:c0036,23,chain,chain,2,3
G-836,G-836:c0025,G-836:c0037,23,chain,chain,2,3
G-836,G-836:c0025,G-836:c0038,2|23,chain,chain,2,3
G-836,G-836:c0026,G-836:c0027,23|8,chain,chain,1,2
G-836,G-836:c0026,G-836:c0028,23|8,chain,chain,1,3
G-836,G-836:c0026,G-836:c0029,23|8,chain,chain,1,2
G-836,G-836:c0026,G-836:c0030,23|8,chain,chain,1,2
G-836,G-836:c0026,G-836:c0031,23|8,chain,chain,1,2
G-836,G-836:c0026,G-836:c0032,23|8,chain,chain,1,2
G-836,G-836:c0026,G-836:c0033,23|8,chain,chain,1,3
G-836,G-836:c0026,G-836:c0034,23|8,chain,chain,1,3
G-836,G-836:c0026,G-836:c0035,23|8,chain,chain,1,4
G-836,G-836:c0026,G-836:c0036,23|8,chain,chain,1,3
G-836,G-836:c0026,G-836:c0037,23|8,chain,chain,1,3
G-836,G-836:c0026,G-836:c0038,23|8,chain,chain,1,3
G-836,G-836:c0027,G-836:c0028,14|23|8,chain,chain,2,3
G-836,G-836:c0027,G-836:c0029,23|8,chain,chain,2,2
G-836,G-836:c0027,G-836:c0030,23|8,chain,chain,2,2
G-836,G-836:c0027,G-836:c0031,23|8,chain,chain,2,2
G-836,G-836:c0027,G-836:c0032,23|8,chain,chain,2,2
G-836,G-836:c0027,G-836:c0033,23|8,chain,chain,2,3
G-836,G-836:c0027,G-836:c0034,14|23|8,chain,chain,2,3
G-836,G-836:c0027,G-836:c0035,14|23|8,chain,chain,2,4
G-836,G-836:c0027,G-836:c0036,23|8,chain,chain,2,3
G-836,G-836:c0027,G-836:c0037,23|8,chain,chain,2,3
G-836,G-836:c0027,G-836:c0038,23|8,chain,chain,2,3
G-836,G-836:c0028,G-836:c0029,23|8,chain,chain,3,2
G-836,G-836:c0028,G-836:c0030,23|8,chain,chain,3,2
G-836,G-836:c0028,G-836:c0031,2|23|8,chain,chain,3,2
G-836,G-836:c0028,G-836:c0032,23|8,chain,chain,3,2
G-836,G-836:c0028,G-836:c0033,23|8,chain,chain,3,3
G-836,G-836:c0028,G-836:c0034,14|23|8,chain,chain,3,3
G-836,G-836:c0028,G-836:c0035,14|2|23|8,chain,chain,3,4
G-836,G-836:c0028,G-836:c0036,23|8,chain,chain,3,3
G-836,G-836:c0028,G-836:c0037,23|8,chain,chain,3,3
G-836,G-836:c0028,G-836:c0038,2|23|8,chain,chain,3,3
G-836,G-836:c0029,G-836:c0030,23|8,chain,chain,2,2
G-836,G-836:c0029,G-836:c0031,23|8,chain,chain,2,2
G-836,G-836:c0029,G-836:c0032,23|8,chain,chain,2,2
G-836,G-836:c0029,G-836:c0033,23|8,chain,chain,2,3
G-836,G-836:c0029,G-836:c0034,23|8,chain,chain,2,3
G-836,G-836:c0029,G-836:c0035,23|8,chain,chain,2,4
G-836,G-836:c0029,G-836:c0036,15|23|8,chain,chain,2,3
G-836,G-836:c0029,G-836:c0037,23|8,chain,chain,2,3
G-836,G-836:c0029,G-836:c0038,23|8,chain,chain,2,3
G-836,G-836:c0030,G-836:c0031,23|8,chain,chain,2,2
G-836,G-836:c0030,G-836:c0032,23|8,chain,chain,2,2
G-836,G-836:c0030,G-836:c0033,23|8,chain,chain,2,3
G-836,G-836:c0030,G-836:c0034,23|8,chain,chain,2,3
G-836,G-836:c0030,G-836:c0035,23|8,chain,chain,2,4
G-836,G-836:c0030,G-836:c0036,23|8,chain,chain,2,3
G-836,G-836:c0030,G-836:c0037,18|23|8,chain,chain,2,3
G-836,G-836:c0030,G-836:c0038,23|8,chain,chain,2,3
G-836,G-836:c0031,G-836:c0032,23|8,chain,chain,2,2
G-836,G-836:c0031,G-836:c0033,23|8,chain,chain,2,3
G-836,G-836:c0031,G-836:c0034,23|8,chain,chain,2,3
G-836,G-836:c0031,G-836:c0035,2|23|8,chain,chain,2,4
G-836,G-836:c0031,G-836:c0036,23|8,chain,chain,2,3
G-836,G-836:c0031,G-836:c0037,23|8,chain,chain,2,3
G-836,G-836:c0031,G-836:c0038,2|23|8,chain,chain,2,3
G-836,G-836:c0032,G-836:c0033,23|6|8,chain,chain,2,3
G-836,G-836:c0032,G-836:c0034,23|6|8,chain,chain,2,3
G-836,G-836:c0032,G-836:c0035,23|6|8,chain,chain,2,4
G-836,G-836:c0032,G-836:c0036,23|6|8,chain,chain,2,3
G-836,G-836:c0032,G-836:c0037,23|6|8,chain,chain,2,3
G-836,G-836:c0032,G-836:c0038,23|6|8,chain,chain,2,3
G-836,G-836:c0033,G-836:c0034,23|6|8,chain,chain,3,3
G-836,G-836:c0033,G-836:c0035,23|6|8,chain,chain,3,4
G-836,G-836:c0033,G-836:c0036,23|6|8,chain,chain,3,3
G-836,G-836:c0033,G-836:c0037,23|6|8,chain,chain,3,3
G-836,G-836:c0033,G-836:c0038,23|6|8,chain,chain,3,3
G-836,G-836:c0034,G-836:c0035,14|23|6|8,chain,chain,3,4
G-836,G-836:c0034,G-836:c0036,23|6|8,chain,chain,3,3
G-836,G-836:c0034,G-836:c0037,23|6|8,chain,chain,3,3
G-836,G-836:c0034,G-836:c0038,23|6|8,chain,chain,3,3
G-836,G-836:c0035,G-836:c0036,23|6|8,chain,chain,4,3
G-836,G-836:c0035,G-836:c0037,23|6|8,chain,chain,4,3
G-836,G-836:c0035,G-836:c0038,2|23|6|8,chain,chain,4,3
G-836,G-836:c0036,G-836:c0037,23|6|8,chain,chain,3,3
G-836,G-836:c0036,G-836:c0038,23|6|8,chain,chain,3,3
G-836,G-836:c0037,G-836:c0038,23|6|8,chain,chain,3,3
G-79,G-79:c0000,G-79:c0001,10,cycle,cycle,3,2
G-79,G-79:c0000,G-79:c0002,10,cycle,chain,3,1
G-79,G-79:c0000,G-79:c0003,10|13,cycle,chain,3,2
G-79,G-79:c0000,G-79:c0004,10|13|19,cycle,chain,3,3
G-79,G-79:c0000,G-79:c0005,10|13,cycle,chain,3,3
G-79,G-79:c0000,G-79:c0006,10,cycle,chain,3,2
G-79,G-79:c0000,G-79:c0007,10,cycle,chain,3,2
G-79,G-79:c0000,G-79:c0008,10,cycle,chain,3,1
G-79,G-79:c0000,G-79:c0009,10|13,cycle,chain,3,2
G-79,G-79:c0000,G-79:c0010,10|13|19,cycle,chain,3,3
G-79,G-79:c0000,G-79:c0011,10|13,cycle,chain,3,3
G-79,G-79:c0000,G-79:c0012,10,cycle,chain,3,2
G-79,G-79:c0000,G-79:c0013,10,cycle,chain,3,2
G-79,G-79:c0000,G-79:c0014,13,cycle,chain,3,1
G-79,G-79:c0000,G-79:c0015,13|19,cycle,chain,3,2
G-79,G-79:c0000,G-79:c0016,10|13|19,cycle,chain,3,3
G-79,G-79:c0000,G-79:c0017,10|13|19,cycle,chain,3,4
G-79,G-79:c0000,G-79:c0018,10|13|19,cycle,chain,3,4
G-79,G-79:c0000,G-79:c0019,13,cycle,chain,3,2
G-79,G-79:c0000,G-79:c0021,10,cycle,chain,3,2
G-79,G-79:c0000,G-79:c0022,10|13,cycle,chain,3,3
G-79,G-79:c0000,G-79:c0023,10|13|19,cycle,chain,3,4
G-79,G-79:c0000,G-79:c0024,10|13,cycle,chain,3,4
G-79,G-79:c0000,G-79:c0025,10,cycle,chain,3,3
G-79,G-79:c0000,G-79:c0026,10,cycle,chain,3,3
G-79,G-79:c0001,G-79:c0002,10,cycle,chain,2,1
G-79,G-79:c0001,G-79:c0003,10,cycle,chain,2,2
G-79,G-79:c0001,G-79:c0004,10,cycle,chain,2,3
G-79,G-79:c0001,G-79:c0005,10,cycle,chain,2,3
G-79,G-79:c0001,G-79:c0006,10|2,cycle,chain,2,2
G-79,G-79:c0001,G-79:c0007,10,cycle,chain,2,2
G-79,G-79:c0001,G-79:c0008,10,cycle,chain,2,1
G-79,G-79:c0001,G-79:c0009,10,cycle,chain,2,2
G-79,G-79:c0001,G-79:c0010,10,cycle,chain,2,3
G-79,G-79:c0001,G-79:c0011,10,cycle,chain,2,3
G-79,G-79:c0001,G-79:c0012,10|2,cycle,chain,2,2
G-79,G-79:c0001,G-79:c0013,10,cycle,chain,2,2
G-79,G-79:c0001,G-79:c0016,10,cycle,chain,2,3
G-79,G-79:c0001,G-79:c0017,10|2,cycle,chain,2,4
G-79,G-79:c0001,G-79:c0018,10,cycle,chain,2,4
G-79,G-79:c0001,G-79:c0021,10,cycle,chain,2,2
G-79,G-79:c0001,G-79:c0022,10,cycle,chain,2,3
G-79,G-79:c0001,G-79:c0023,10,cycle,chain,2,4
G-79,G-79:c0001,G-79:c0024,10,cycle,chain,2,4
G-79,G-79:c0001,G-79:c0025,10|2,cycle,chain,2,3
G-79,G-79:c0001,G-79:c0026,10,cycle,chain,2,3
G-79,G-79:c0002,G-79:c0003,10|21,chain,chain,1,2
G-79,G-79:c0002,G-79:c0004,10|21,chain,chain,1,3
G-79,G-79:c0002,G-79:c0005,10|21,chain,chain,1,3
G-79,G-79:c0002,G-79:c0006,10|21,chain,chain,1,2
G-79,G-79:c0002,G-79:c0007,10|21,chain,chain,1,2
G-79,G-79:c0002,G-79:c0008,10,chain,chain,1,1
G-79,G-79:c0002,G-79:c0009,10,chain,chain,1,2
G-79,G-79:c0002,G-79:c0010,10,chain,chain,1,3
G-79,G-79:c0002,G-79:c0011,10,chain,chain,1,3
G-79,G-79:c0002,G-79:c0012,10,chain,chain,1,2
G-79,G-79:c0002,G-79:c0013,10,chain,chain,1,2
G-79,G-79:c0002,G-79:c0016,10,chain,chain,1,3
G-79,G-79:c0002,G-79:c0017,10,chain,chain,1,4
G-79,G-79:c0002,G-79:c0018,10,chain,chain,1,4
G-79,G-79:c0002,G-79:c0021,10,chain,chain,1,2
G-79,G-79:c0002,G-79:c0022,10,chain,chain,1,3
G-79,G-79:c0002,G-79:c0023,10,chain,chain,1,4
G-79,G-79:c0002,G-79:c0024,10,chain,chain,1,4
G-79,G-79:c0002,G-79:c0025,10,chain,chain,1,3
G-79,G-79:c0002,G-79:c0026,10,chain,chain,1,3
G-79,G-79:c0003,G-79:c0004,10|13|21,chain,chain,2,3
G-79,G-79:c0003,G-79:c0005,10|13|21,chain,chain,2,3
G-79,G-79:c0003,G-79:c0006,10|21,chain,chain,2,2
G-79,G-79:c0003,G-79:c0007,10|21,chain,chain,2,2
G-79,G-79:c0003,G-79:c0008,10,chain,chain,2,1
G-79,G-79:c0003,G-79:c0009,10|13,chain,chain,2,2
G-79,G-79:c0003,G-79:c0010,10|13,chain,chain,2,3
G-79,G-79:c0003,G-79:c0011,10|13,chain,chain,2,3
G-79,G-79:c0003,G-79:c0012,10,chain,chain,2,2
G-79,G-79:c0003,G-79:c0013,10,chain,chain,2,2
G-79,G-79:c0003,G-79:c0014,13,chain,chain,2,1
G-79,G-79:c0003,G-79:c0015,13,chain,chain,2,2
G-79,G-79:c0003,G-79:c0016,10|13,chain,chain,2,3
G-79,G-79:c0003,G-79:c0017,10|13,chain,chain,2,4
G-79,G-79:c0003,G-79:c0018,10|13,chain,chain,2,4
G-79,G-79:c0003,G-79:c0019,13,chain,chain,2,2
G-79,G-79:c0003,G-79:c0021,10,chain,chain,2,2
G-79,G-79:c0003,G-79:c0022,10|13,chain,chain,2,3
G-79,G-79:c0003,G-79:c0023,10|13,chain,chain,2,4
G-79,G-79:c0003,G-79:c0024,10|13,chain,chain,2,4
G-79,G-79:c0003,G-79:c0025,10,chain,chain,2,3
G-79,G-79:c0003,G-79:c0026,10,chain,chain,2,3
G-79,G-79:c0004,G-79:c0005,10|13|21,chain,chain,3,3
G-79,G-79:c0004,G-79:c0006,10|21,chain,chain,3,2
G-79,G-79:c0004,G-79:c0007,10|21,chain,chain,3,2
G-79,G-79:c0004,G-79:c0008,10,chain,chain,3,1
G-79,G-79:c0004,G-79:c0009,10|13,chain,chain,3,2
