topology_id,source_path,num_vertices,num_pairs,num_ndds,num_arcs,max_cycle,max_chain,num_2cycles,num_3cycles,num_cycles_total,num_chains_total,num_feasible_candidates,num_exchange_candidates,num_chains_len1,num_chains_len2,num_chains_len3,num_chains_len4,candidate_conflict_edges,candidate_conflict_density,mean_conflict_degree,max_conflict_degree,num_conflict_components,largest_conflict_component_fraction,num_vertices_in_any_candidate,fraction_vertices_in_any_candidate,mean_candidates_per_vertex,max_candidates_per_vertex,topology_hash,arc_order_hash,feasible_set_hash,template_path
G-786,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-786.json,22,20,2,26,3,4,0,0,0,8,8,8,5,3,0,0,19,0.6785714285714286,4.75,6,1,1.0,6,0.2727272727272727,0.8636363636363636,4,5cee5657f9608afb420f1bb33922ac3ddf3224fa5e208c4a1465602ccc024e6c,02fe66876e664cf1044edbf9307f1a8bccdfe8c89a34739a8e17c4a393740964,ae9495c5b47491516502002e40f3f5dbd78d73d7723f9eda53622943b6c147b3,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-786/template.json
G-787,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-787.json,22,20,2,39,3,4,1,3,4,15,19,19,2,2,5,6,157,0.9181286549707602,16.526315789473685,18,1,1.0,10,0.45454545454545453,3.227272727272727,16,396ac419969a4e6b835716611298bd6c5feef42bc9e1bb0cb582a6df40c5a758,8756e11667392e44bd8464f610eb9809097eb3f94aaeb2c9921aad5fe8c595e5,2d4231394346c19b90b0c4471f140435b927da25a4951f8d0db9a00522553f6d,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-787/template.json
G-788,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-788.json,22,20,2,37,3,4,0,0,0,16,16,16,5,5,4,2,94,0.7833333333333333,11.75,15,1,1.0,10,0.45454545454545453,2.3181818181818183,11,1b2aba6195dc5f4b70726e2fd30bc641bb971ae7d1aa78a1925271019643540e,6842bcf40a21e92a4117c82f8ceb36131ceae4e75dd22d34fc84ad87ddcdf80d,6e6e0166ab92206ea9194d52f0cea190a6ed2b592c3fd1ef1413f5947c96c65d,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-788/template.json
G-789,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-789.json,22,20,2,32,3,4,0,1,1,16,17,17,4,5,5,2,121,0.8897058823529411,14.235294117647058,16,1,1.0,6,0.2727272727272727,2.5454545454545454,13,af9bf8f16e4e4fc1b60711b4cea9f864e95b36ac3b6ad46036b4f68a656fdfbe,97853d37f5de3d35af2b18dfc0bc9941f1e4868689b9282812357ffebe04c896,9390a2af2e9069633981476508b645c7d17801fff857b23ded8a9c7179e68617,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-789/template.json
G-790,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-790.json,22,20,2,47,3,4,1,0,1,32,33,33,6,11,10,5,443,0.8390151515151515,26.848484848484848,30,1,1.0,10,0.45454545454545453,5.090909090909091,28,a21a77d34431607bde9459909bcabf856583e9e6827522275748f06a797e2536,42bd13ab0a3736ff4b380809f372f7ccfbdedec085ecadcc898266759dca4661,999bc6c8a25019a7e3cd24ea3141a8fe7c67eca007153e88c5401f4a24cc406d,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-790/template.json
G-791,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-791.json,22,20,2,55,3,4,0,1,1,64,65,65,10,12,17,25,1585,0.7620192307692307,48.76923076923077,60,1,1.0,14,0.6363636363636364,11.454545454545455,34,c122fc259ebb3220038d5cebfd24f22d2a040895b473f5c0e11634f73359c873,f5710e5944095836199652fe98f3c3a26744c41b2da1ea6660c916065ef70b25,f0259e53d50604e70f2d75c0d0d8d08c2d7258f4c27cb4866aead301d50fd801,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-791/template.json
G-792,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-792.json,22,20,2,49,3,4,4,5,9,146,155,155,7,25,45,69,11332,0.9494763301214915,146.21935483870968,154,1,1.0,11,0.5,28.954545454545453,118,f06fdeb24fb4b5120ca99f73c85d211b9751c5cb8324c5a329277b24a0a14931,754f34ca148052559a8827a21ded4016df519d5ce1f1b54d0a9c54ac499f37bf,4dfc1044919280dae8c768e6d30a99e837ecd21fc1ea29b9b99f15c8f6bf39c1,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-792/template.json
G-793,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-793.json,22,20,2,34,3,4,1,0,1,23,24,24,7,9,4,3,222,0.8043478260869565,18.5,22,1,1.0,10,0.45454545454545453,3.3636363636363638,17,6933a611b6243477a4716c65e69c7e5c1403fa717923eee2e2e4553b6b2fb049,1425f7b419ab5d5a3124f22de9bd11e21eeab31ae6e5397bd20a54be45c750c5,433525aa207dd991b2c3475081637ca2c161dbbde39205c05e43af81679c5b10,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-793/template.json
G-794,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-794.json,22,20,2,36,3,4,0,0,0,3,3,3,3,0,0,0,1,0.3333333333333333,0.6666666666666666,1,2,0.6666666666666666,5,0.22727272727272727,0.2727272727272727,2,872b42fde0a2e9bbc38b13fd6063b21c660e8ae58680cfd66fddeafb0adc4170,6068924e6a8b249f640944f327fcf91e6f596117a790e70f954306537b9dbec9,7e8cbb1cf7d69e44f05ac02dc1abba70efb192f6a635f1fe474be6ddf0036d34,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-794/template.json
G-795,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-795.json,22,20,2,30,3,4,0,0,0,3,3,3,3,0,0,0,1,0.3333333333333333,0.6666666666666666,1,2,0.6666666666666666,5,0.22727272727272727,0.2727272727272727,2,6729c7e99f062ad3a6e77c59e28b804e4a80e07ec58e2fb13b061836c36cbe71,aa0ed6744765ec0e5c98fcf44548ae473c64da545524e8958795f6f9ed7faa52,25621eab5c874425c0dc12fbca86dbf6dc4768cec3138a2b5b127e1ce2ea0077,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-795/template.json
G-796,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-796.json,22,20,2,31,3,4,0,0,0,9,9,9,4,3,2,0,26,0.7222222222222222,5.777777777777778,7,1,1.0,6,0.2727272727272727,1.1363636363636365,7,fff1e257bc38664fc4dc73516d35a74a57538891d4957436ab11a746097a7f21,7ebe0b35f1bdddabe5e7a9e0606f4d09ce969d001ed431f3d2b940bd901ace85,a2e9768acc64fac40431d900662dbea7f70127cc6ecd206fe0c59ad20856088a,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-796/template.json
G-797,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-797.json,22,20,2,35,3,4,2,0,2,7,9,9,2,3,2,0,21,0.5833333333333334,4.666666666666667,6,3,0.7777777777777778,11,0.5,1.1363636363636365,7,8c90846c1f12895cea3557616418339aac697ec96964d69697079a9b8b39097c,2c8c0b4f9be32d645e0d0c6fb01c475d6c43d6177fc495a567a6febf58320230,9ff83242303d606c60b86b408f37a60d85e0eddbee7fb0887f808632d0125c6b,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-797/template.json
G-798,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-798.json,22,20,2,47,3,4,0,0,0,6,6,6,4,2,0,0,10,0.6666666666666666,3.3333333333333335,4,2,0.8333333333333334,6,0.2727272727272727,0.6363636363636364,5,322f1eca359c6f18d125b9a8fa1e61bd8b544289063f52bbd47c6c6e7c95e2b9,532de5d305a121a3a58f564b61927426cc293ff5f4df8df326affc43de1daf41,3c3fcf02efdd2d113d00f4ca43d3dfd14e6f20ee7cf1ca6a0b834f58e7f9e868,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-798/template.json
G-799,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-799.json,22,20,2,44,3,4,1,0,1,11,12,12,5,2,4,0,52,0.7878787878787878,8.666666666666666,11,1,1.0,9,0.4090909090909091,1.5454545454545454,10,0b1f13776e04ee7e62ab8121b1a5ccfd83d88c7e020287f343e68f8924e50669,847ed6b16e5a29ca93473cd5413f8042b079f7cf0525ea74b7dbfaa954ee2c51,2b8168bb73f6855e1f1da580ed71f71f2b8e1d758991f6a04cebcfbb9797dfbd,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-799/template.json
G-800,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-800.json,22,20,2,53,3,4,1,2,3,46,49,49,8,12,14,12,914,0.7772108843537415,37.30612244897959,45,1,1.0,12,0.5454545454545454,8.0,31,3f06dee9798bf10aeed57dbb330e616b21d3c77304597e2bca68ded34b4d4f8e,4d32c02ac68b58224afe42799888582768a3fd6031e226e9ccb338cb3769dee9,e5a591bc3a7d46d45ee5f25e595a700abc551a049ffcec4f87d7279df8fcd280,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-800/template.json
G-801,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-801.json,22,20,2,43,3,4,1,0,1,22,23,23,7,7,6,2,189,0.7470355731225297,16.434782608695652,21,1,1.0,9,0.4090909090909091,3.227272727272727,14,eb5278478355159c0492e1992097cd70daaa48ab73bd11838371c4bbfb73f216,c620a89e93a5c16fe3d150a9130b4e9b1935420dd6e3077353428ec5f6e72565,ce44544c263797dddee23fa0dc09d058b784533f93244bedefe754d3c3155f3e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-801/template.json
G-802,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-802.json,22,20,2,43,3,4,1,0,1,17,18,18,6,3,4,4,105,0.6862745098039216,11.666666666666666,14,1,1.0,10,0.45454545454545453,2.6818181818181817,13,058a832d7b86ba0117ba620102eab9e75c97ce64f20fc6c71e65cb6890d7e1e8,f9c56f83480b7c553ac50152c247ab4e921882f2a4869796c107247622e9b4ea,6492e12ff14c0660737851e43b16cbc0578408cf599fd60766e38b349a719b94,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-802/template.json
G-803,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-803.json,22,20,2,29,3,4,0,0,0,4,4,4,4,0,0,0,3,0.5,1.5,2,1,1.0,5,0.22727272727272727,0.36363636363636365,2,8e3b2e761a5db7d07f66cb760bbc247f6c59f2daeea0e73068d490cb9cd28d2d,5aa8c6d12ea6ad4adabfc9a72e6a1743120a4716bd0a72693d62dce39adef7e6,d37ed04adb9447576c5d50e9802ada7783d83ea085db11df83a346ce88f66133,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-803/template.json
G-804,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-804.json,22,20,2,28,3,4,0,0,0,6,6,6,5,1,0,0,11,0.7333333333333333,3.6666666666666665,5,1,1.0,7,0.3181818181818182,0.5909090909090909,5,9a86d2b5e8a6f30b3c5e290b93cd33a22805636b9c42a221c8137839e74a79ad,0b404ef46bcc55575a7b49487731d9ff623a7f2dc3da61a62ccb9ce01fbb8f7b,54211a0018dedb861539c6a608f78ac552d68985ced8e9b32f46718641cd6482,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-804/template.json
G-805,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-805.json,22,20,2,31,3,4,0,0,0,5,5,5,3,2,0,0,7,0.7,2.8,4,1,1.0,6,0.2727272727272727,0.5454545454545454,4,1920fd26e1e600cd20fb00b3e89e80e0339ceeaabe14f24a08b1e9f0bffe2cda,1c58dbabfa466603e49427f8bc648bd6321ed7ac74b863f017f203367dcf34b1,713c6c2ab400f18d9f21f87565306e4db4ff63257f67398bfae954a120c37c6c,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-805/template.json
G-806,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-806.json,22,20,2,38,3,4,0,0,0,20,20,20,7,5,6,2,177,0.9315789473684211,17.7,19,1,1.0,11,0.5,2.8636363636363638,19,b2c294c5965850d5a900a37559ed3984e4c2560bd02cb0211c5e5084e3b33a8e,94807eaf92e45a574bcbeeadd84a4250422adcc57d9b6a5680744832a9e94ec6,ae06ecd6ea95042cde6f698cdf55f4e2abb45bdeba4cad9aa10fa1f0defaf65e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-806/template.json
G-807,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-807.json,22,20,2,35,3,4,0,0,0,17,17,17,4,4,6,3,123,0.9044117647058824,14.470588235294118,16,1,1.0,8,0.36363636363636365,2.6818181818181817,16,77c06acca56573c5744889231c4d229870c92d6499cbc664667514ef44ed2728,16f0e1f593cc3d484a67682c7e889190d913494072e31a414b149d2dbe8c17eb,7cda97431747c154c8b5c323be2e951fcab70ca605a0ab09e36d3a6e45228148,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-807/template.json
G-808,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-808.json,22,20,2,53,3,4,0,0,0,44,44,44,10,12,11,11,580,0.6131078224101479,26.363636363636363,32,1,1.0,15,0.6818181818181818,7.045454545454546,22,e21390526cad89a907cc104c85208b3e3bfb5c75c70a3f8c5baa3cb6b0a1def9,8925ff3986a0099d54f349412dfff0e043689443720fe493214ede2f8393c95b,5e3af3089e1ff0267aa44b2b296310da9332ae57a68769cb9e2220de147aaafd,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-808/template.json
G-809,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-809.json,22,20,2,43,3,4,2,1,3,61,64,64,10,17,18,16,1696,0.8412698412698413,53.0,62,1,1.0,11,0.5,10.454545454545455,48,9e8f2dacbdf2799c7a386b00ddc276284c163729b177630897c72f432ed967a4,9659c5b4a19af093e4f7c160ab7b54d4eda08372ffe60f646d2c6a1d800b038e,bf65d7f02ff54b7b6791c6665592641f84bef550c2b1b5792323a007a55c55c6,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-809/template.json
G-810,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-810.json,22,20,2,57,3,4,0,2,2,88,90,90,8,14,26,40,2992,0.7470661672908864,66.4888888888889,86,1,1.0,16,0.7272727272727273,16.727272727272727,53,958c1d0fc984f4d96f0d9bb9175df6c37338f95413bce748078993a7787561c9,ff85b00a8241e5b25b33c0f9dd2edc49d15f742178094989e820382d0d210af1,cd25fd6fde8a696d0daeb453a0fed2b8492ef91606ba2962ebb6c174d778e302,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-810/template.json
G-811,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-811.json,22,20,2,54,3,4,1,3,4,66,70,70,8,15,21,22,2040,0.84472049689441,58.285714285714285,67,1,1.0,11,0.5,12.090909090909092,58,6e9a02bf1ac3ef64ecff8d58e58ecdb08be6e38d07c197b966d6034bc863e030,8a643adbe732fb6f72ee788a95026c7037b89097df95acfd536bc7f866a6afbd,b9bbdf8109848da5893d3ec97a7c2b85067ebe456cacb640e1d32c46f9f66460,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-811/template.json
G-812,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-812.json,22,20,2,26,3,4,1,0,1,7,8,8,4,1,1,1,16,0.5714285714285714,4.0,6,1,1.0,7,0.3181818181818182,1.0,5,eeb2fece92c4f03c9bb09b41c6f54673885681bc30741c3bfe250626a5ed39ea,2f5c4706f181208b6652852f47458557df69e9316adc76a3fdddfe846045aaf5,133fde03d8b610dc33e0f0c537643d48c2bcb48cb7f4917cfc1f1e7fdf59160c,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-812/template.json
G-813,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-813.json,22,20,2,40,3,4,0,0,0,3,3,3,2,1,0,0,2,0.6666666666666666,1.3333333333333333,2,1,1.0,4,0.18181818181818182,0.3181818181818182,2,121c35fe37e2327f4bae2b9cc5aad2bf89598a645cfca776826afea27b5a422e,f39f731e653c8e04ce7f9dcfbee56c611232a2122d27753be549c42f9a34ddbf,bd7ae87a6d1b72d609121d31ea0f25b868270bf5297b1697b00784b9cde7d855,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-813/template.json
G-814,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-814.json,22,20,2,21,3,4,0,0,0,8,8,8,6,2,0,0,15,0.5357142857142857,3.75,5,1,1.0,7,0.3181818181818182,0.8181818181818182,5,6b5a8ace6bcbd25eac749c0b8549494e2b9b86ef088898688a6b8ef7a1805289,1f83aa1a7120be153a647f47157a0799bf83bff8321240931d21bd00cac9eaa0,6eeeea336ed62038caf88cdf2a5533086fbe2158c25cebcd49b53de97bf87f4f,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-814/template.json
G-815,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-815.json,22,20,2,21,3,4,1,0,1,9,10,10,3,6,0,0,40,0.8888888888888888,8.0,9,1,1.0,7,0.3181818181818182,1.1818181818181819,9,be413bc872f645c3d0d05ab6437ab4eb8d255ba778cb8016ee36a2e4e4660bee,8c85c62a1ece27330c9d9c1cc2dfad2ca438daf5e582a134abca599cc2e763c1,deb26bf54630c1dc413cb9312c5f666923832263e5a093f6c76a93c853304603,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-815/template.json
G-816,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-816.json,22,20,2,26,3,4,0,0,0,6,6,6,3,3,0,0,12,0.8,4.0,5,1,1.0,6,0.2727272727272727,0.6818181818181818,5,e501632dc32b16f439bb340f051328d68e9f2ce4c18e1f54fb4fe4faa20ea31a,2f6dffe891767023c3e84b7232114741b80d8e399d2c9f6e2c5d00a7f3db8170,9d93cb394ef0e8fc33cc4e89027a2d6d54db503da934cc19c39bca30785016b5,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-816/template.json
G-817,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-817.json,22,20,2,38,3,4,2,1,3,19,22,22,3,5,4,7,193,0.8354978354978355,17.545454545454547,21,1,1.0,11,0.5,3.590909090909091,17,101a99cd61f086f364f7ed2b13f45ce5eda2d8ddc41488701fbe6b86220d96d4,41b821d8f9db3acbf11496144715d0a45e7c9eff135ee9e48cb39bdc70b55fbf,ea3eab7710e03244a3562eada88fd9464078c3f1d209e05f05b673c6c497dcc7,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-817/template.json
G-818,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-818.json,22,20,2,35,3,4,1,0,1,32,33,33,7,5,10,10,427,0.8087121212121212,25.87878787878788,32,1,1.0,12,0.5454545454545454,5.5,23,752aac57aa446d6e987e2fdfb5993801c41e54e8040f44cf08711dcd6590107d,d338426fcd3dbad14bce26a1359db036f0eea4d1320e0c0ec2af0b23d531a1ed,2f0e8fd8a6af300f0bf615dc6093cfd384d2ea37dd4f44923a9e9ebabde27949,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-818/template.json
G-819,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-819.json,22,20,2,25,3,4,0,0,0,12,12,12,4,4,4,0,59,0.8939393939393939,9.833333333333334,11,1,1.0,6,0.2727272727272727,1.6363636363636365,10,a217e9fdcc8469732926ba127424c83247b70db62709a53c5d31d660f2eabd28,b85c224ce29731025ed3f3f5362bf2285fc79d137aacc53610db15edb25f4d74,b6415b641cd09f85d1f81a6960a249cdf2327a0d57e323be3b1683d6a3007a8e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-819/template.json
G-820,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-820.json,22,20,2,24,3,4,0,0,0,9,9,9,5,4,0,0,18,0.5,4.0,5,1,1.0,9,0.4090909090909091,1.0,5,deafb6bee72123e1a6fcfd0aa5597b45fa95188cfa2c349192dd0f7393a85c80,5158ac5aabcb9598f8df7687f2af3fc536039e126bff1fd77d72ea96db64e395,f082b92c0b5083b7c51eb49a68e1770aa45a642e41605d410a2ce706a4d83858,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-820/template.json
G-821,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-821.json,22,20,2,44,3,4,1,0,1,12,13,13,4,6,2,0,59,0.7564102564102564,9.076923076923077,11,2,0.9230769230769231,8,0.36363636363636365,1.6363636363636365,9,d48b1bfbb665cf0872bcc7080aea5f44a9456f53b78f82ed64b9a860e1be4b02,d8b8d0cbefbd99d097c7ba37d34a7e122b760c6d7fa83a5de5cde45838cf1052,669508b832b80dc3a7afceabc6f65837ce05044250390fd42cc57665b7079080,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-821/template.json
G-822,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-822.json,22,20,2,41,3,4,1,1,2,14,16,16,7,3,3,1,89,0.7416666666666667,11.125,14,1,1.0,9,0.4090909090909091,2.0454545454545454,12,c8df2f583cf12b7894b272f82da6141c3e0320bb78397c972f98b20873dfce0a,b1ba158994051a9ddd5f6e84b90d5ac4381350c25aa4ebb362ff552918913a8a,e68940aab5565e347d690064989185dfa3f27fd2ff4b9d1eb1e69c3e575d428a,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-822/template.json
G-823,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-823.json,22,20,2,41,3,4,0,0,0,20,20,20,5,9,6,0,151,0.7947368421052632,15.1,19,1,1.0,9,0.4090909090909091,2.772727272727273,14,b72758a624bb16dc1166f97d78232b6d9ec29d62944357e907e4d709a80c0c9b,6780cc244f6f2ca322bb15f544abd4fefa6e1e64d877f75c5e8bbb33e71bcff7,8925ad93f78f683fdc1cafa22f7e16ad670330ecf9cd0bf19dccf3bf4d391e86,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-823/template.json
G-824,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-824.json,22,20,2,19,3,4,0,0,0,12,12,12,6,5,1,0,35,0.5303030303030303,5.833333333333333,7,1,1.0,10,0.45454545454545453,1.4090909090909092,7,c6435df542b0960bd4d4e144df7cff594c844dff49ef37a2ca61b6e17a8f67fb,b01964392f18fb5d7dcdf87e9020bac641202bfd44a3b18bdfa6b3df81c832f2,aa97bb25df71f730d3d821845e8a98930aca4939c4f40ad0ec183ad3453a083b,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-824/template.json
G-825,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-825.json,22,20,2,54,3,4,1,1,2,62,64,64,6,15,19,22,1954,0.9692460317460317,61.0625,63,1,1.0,10,0.45454545454545453,11.272727272727273,61,6bceb3d3f860acd42464ba238f36a8eb737988b64ba6f5181da5af2c92a31a4b,5dd6644ad24a80d8e4f301a134c1b1892ccd050defc17a25c40fe429c2b34f72,ee381135661812d43a30411d7d247520ab88268cebff1db9d9c14b306fd6931d,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-825/template.json
G-826,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-826.json,22,20,2,41,3,4,2,0,2,28,30,30,6,10,8,4,353,0.8114942528735632,23.533333333333335,29,1,1.0,9,0.4090909090909091,4.454545454545454,22,107cc8d12c50933f83575cfbd2e0e14fd4aab53d48446dea6524d58fbc8b62d9,16e046ebe3dee087e3740c2ed7d84a7e862b098c53587a0635d86f11d6c935e8,2b48abdf8f9ced9ce48f2b169e5e096c11810cfd149e747eb38c342b7d688a93,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-826/template.json
G-827,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-827.json,22,20,2,27,3,4,0,0,0,7,7,7,2,4,1,0,16,0.7619047619047619,4.571428571428571,6,1,1.0,6,0.2727272727272727,0.9090909090909091,5,bba998386bd01ab2228d18f2c37197ff40674c1cd6c115b29addd034ca7dc852,f7b5f106c90f2e93688b1b9b0b90b2f5dc342a3450ce43b9eafeb234e12630e5,247e3686c7360a2615eaa251eaf4b990f4a077bd931a4a65395605d50b6631ab,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-827/template.json
G-828,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-828.json,22,20,2,40,3,4,1,0,1,10,11,11,5,3,2,0,46,0.8363636363636363,8.363636363636363,10,1,1.0,8,0.36363636363636365,1.3181818181818181,9,2653e884c5a6d4fe80d3e76eca890ad4c966e50a50d4be70d1b8f18a28c3442b,3027b70d3b045eba15a64da79bf41d270fb6906971fac8e82616058302a9b9ef,8ecefc914617061e2c897bdceac97ecb3240320a6ead943ec02c069fb48a404b,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-828/template.json
G-829,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-829.json,22,20,2,46,3,4,0,0,0,10,10,10,6,4,0,0,40,0.8888888888888888,8.0,9,1,1.0,8,0.36363636363636365,1.0909090909090908,9,814d052b43327e5aba2954b4532245fff0e3fe2fd9733ddd94a072d32d04d0e4,86fa080245258e024956496722b027a7a6767f07a04003d945c8cb1b517fcbc0,7600cf64f8d2f2c2d4e486c8de3ee122371cd200535aa7eb2f3c16da0665d39e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-829/template.json
G-830,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-830.json,22,20,2,42,3,4,0,0,0,10,10,10,5,5,0,0,38,0.8444444444444444,7.6,9,1,1.0,9,0.4090909090909091,1.1363636363636365,9,7793ee86ce6a1eed17452e71674e32725f220ba40601ff54c202cb2537971321,b01b83233b52872ceaed5b7fca3a23bb6e60ae005fd19c970759a96cdce878da,c4b109360df44e236696d90e48bd4b69e1ebfe64ebdc670b7a68eb3a33b15f9e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-830/template.json
