topology_id,source_path,num_vertices,num_pairs,num_ndds,num_arcs,max_cycle,max_chain,num_2cycles,num_3cycles,num_cycles_total,num_chains_total,num_feasible_candidates,num_exchange_candidates,num_chains_len1,num_chains_len2,num_chains_len3,num_chains_len4,candidate_conflict_edges,candidate_conflict_density,mean_conflict_degree,max_conflict_degree,num_conflict_components,largest_conflict_component_fraction,num_vertices_in_any_candidate,fraction_vertices_in_any_candidate,mean_candidates_per_vertex,max_candidates_per_vertex,topology_hash,arc_order_hash,feasible_set_hash,template_path,manifest_index,data_seed,sample_size,training_size,validation_size,test_size,theta_seed,gurobi_seed,max_epochs,metric_stride,early_stop_patience,early_stop_min_delta,protocol,regime,test_gap_2stage,test_gap_spoplus,delta,test_normalized_gap_2stage,test_normalized_gap_spoplus,normalized_improvement_pp,two_stage_early_stop_triggered,spoplus_early_stop_triggered,two_stage_stopped_epoch,spoplus_stopped_epoch,weak_label_class,weak_label,weak_label_threshold,label_protocol,test_hash,train_prefix_hash,validation_hash
G-0,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-0.json,22,20,2,28,3,4,0,0,0,4,4,4,2,2,0,0,6,1.0,3.0,3,1,1.0,4,0.18181818181818182,0.45454545454545453,4,9c5c1979374591bc6ece67db9fdf1d71e78907292c5cec47509448ae24dc4778,9d4744a9fee3364e028437c951f396a095ce32d1f18a40c602bb8a95acd8f7f8,9ccb2b47455d307998e011df4ad0cea4d339160b910982a05355b591b8f9238b,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-0/template.json,0,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.0,0.0,0.0,0.0,0.0,0.0,True,True,793,384,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,9ca047d9d14ce29e8f22a6d8c217f7f05c592c930976dd846ccafea8444235ce,57aa748e91934381c8980a646d76da015dc3fda8f80ebd3246cff8c0b9bd726d,5c802fa380e8832d8436e91d6ccd028491ff233728f4a180ceeb72fd54622b43
G-11,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-11.json,22,20,2,46,3,4,1,2,3,17,20,20,3,4,4,6,173,0.9105263157894737,17.3,19,1,1.0,10,0.45454545454545453,3.272727272727273,18,fb4e10e23a10c2112dd672d6322f2c9ac3caa6bf14f3c09dcb1e016e1dc44823,d62af97572f1d85eccb0d62d9af5de2a2106c71bca8af47fcd829473443b7502,4f226e19428bcf940ff298f2f77b96abb456fac839f124359390daad339c3e54,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-11/template.json,11,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.6696787414550781,0.6696787414550781,0.0,0.011676325786612606,0.011676325786612606,0.0,True,True,254,453,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,c4fe3f764a3ceeea0f62d39d6568950a07e23ece08cdd31d707b36f70fb1517a,34e65fcacee9f9dbdfca6346d1cc1c3b9184e7899c02cfaacb1163606e8e0989,123d564b4db17214eb3e557b0746eb633d6080dba6caa3f459f9ff4b0897c14a
G-12,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-12.json,22,20,2,22,3,4,0,0,0,2,2,2,2,0,0,0,0,0.0,0.0,0,2,0.5,4,0.18181818181818182,0.18181818181818182,1,a00fbf9e2a61078e0696143c9e54e0d1fa2bd731ea4999d446e526ed37e2eef0,0a2919ae94e7dc043e44d7eacd8210daa9886de92b011c4193d5e3013ac60d62,6bb6b23ae8415d7bbf68cf9762b96a62ba0ea3f4c49535281f958ecb2188c674,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-12/template.json,12,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.0,0.0,0.0,0.0,0.0,0.0,True,True,923,46,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,81a02c583e32786b45b561db64a3776a73e4b4580ca87614c87def92193c3b98,75928454efa736da1a3da9839b28a008734ff2bca54ce35091edc6376575678b,2570f4ede00358242f1ec6f955049f07648b9a63e625701e5a2f85f7210ac54f
G-14,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-14.json,22,20,2,62,3,4,5,3,8,226,234,234,10,22,60,134,24110,0.884413631194747,206.06837606837607,231,1,1.0,16,0.7272727272727273,46.13636363636363,160,4bda52bd88ed4c7595ae68e1d677f89e2eb160890248102a3736eb8556885cca,ac89a6ce36c3b115684be20906f53b8f6d2b346b2faab1a0425d5a9913ceae4d,e8e0778d9a59f220b20597194fe49b5bab8ccca0074ed39b6e54b4335d723a43,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-14/template.json,14,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,20.463808555603027,20.463808555603027,0.0,0.17232657642685775,0.17232657642685775,0.0,True,True,774,149,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,afe37e08ad38556c4bf6cc544848f42212a10b66a9876011cfc0e7a320d4d660,3517def5e6315f1767dfd17c759a52ad907abd0b8ce750d504608fad185351bd,64945449e8179d04c516bb571450ff8f00b102fab29024864ea28e705dd53f68
G-15,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-15.json,22,20,2,32,3,4,0,0,0,7,7,7,4,3,0,0,14,0.6666666666666666,4.0,5,1,1.0,6,0.2727272727272727,0.7727272727272727,5,05b49a79674a9317515d072efa2617a6551009a767156787b38f90a464eb2cb0,367a1f4ec170a0dbc3389a6013e5ac99eb2b67cb35be622b50f982192a5c2ff9,b029da3a80b20ad2f09fadedb7ab31e387acd68fdcce687abd06b008c0bb1f3d,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-15/template.json,15,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.00078179931640625,0.00078179931640625,0.0,1.506868049021517e-05,1.506868049021517e-05,0.0,True,True,568,1711,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,5b0c8d1696972c55025a2da40fc3d6ff345c2f6ee3ad7c36c8082915bb1184c8,5491bb650583d1bd5e6fb0345ed9c3e6acd3ea6acb205d3e4f00b8f4793ff126,6ac538e44850be5d9608b51ba0e44ccc5370b2818d1b978ef2392a34c8fe2075
G-16,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-16.json,22,20,2,21,3,4,0,0,0,7,7,7,5,2,0,0,12,0.5714285714285714,3.4285714285714284,5,1,1.0,7,0.3181818181818182,0.7272727272727273,5,562b9309cc515d99fc059f50e55ae0769f49e84e1b4a27f9259f9f365b9a5270,651320aec842995e85cf15e717dbaf12eec8a70983b20eeb08ce08a83822ef35,344c12fc4027f40e20161b3dfdaa8e19af5be44aff9ffefc5c8dae201bb329a3,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-16/template.json,16,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.9528667316436767,0.9528667316436767,0.0,0.030219207886787947,0.030219207886787947,0.0,True,True,501,208,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,205ac3e8c5579484dd2122e5ca677149c52c3718f59024f9ea4e588389fb89e2,f073b6f02ac074ce88d8211cc59ab572250964c9db5e0ce5d78bd54f026c0538,56d8e358a7b6e3134a32d3239e32c49d4323ed337b7832ff09d94584205e8ef9
G-17,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-17.json,22,20,2,48,3,4,2,0,2,33,35,35,5,11,10,7,550,0.9243697478991597,31.428571428571427,34,1,1.0,10,0.45454545454545453,5.545454545454546,29,f95f74e5544e098139aa3e979b8a27b54455a94747dea572e57d6c5ba2b0d750,4e0bca7602332908758876834686f5ea74c30d4ebbd4d22799026e9e69f0929a,d0b58adc5426d1d1a3ff33e11d2290fb0dbb0741c40fc3dab993e2dc9bf2442d,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-17/template.json,17,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.06121928405761719,0.06121928405761719,0.0,0.001717909368759534,0.001717909368759534,0.0,True,True,447,236,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,7eed2feaf11d86e8da3686787b03b8bb986df5d604983f0befabde2f4cb6cbe7,69daf8bfead27954f3fd8509fe906aa5b7cdda0ddb434c780b3333b1f4299866,d873fabce18238d2b36fc3c16a42c21fb61ce742df9bdfe952d4d3cc2b16bf8c
G-18,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-18.json,22,20,2,23,3,4,1,0,1,6,7,7,2,4,0,0,16,0.7619047619047619,4.571428571428571,6,1,1.0,7,0.3181818181818182,0.8181818181818182,6,5a362046f2208f966de2c4f3449b9d68d5b53be9c2e09590d2c35e6abcaf45aa,d2b6b97f75117345ffd47d32f96110cd9269b7c02ebfe02683dc164f37a6ac0b,54911054972cb4bc658a2c4b8d4c1f9ff09c3a37be88d5c5a5535c481d67f32a,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-18/template.json,18,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,1.8138776073455811,1.785882119178772,0.02799548816680919,0.07876582856728336,0.07785855358877151,0.09072749785118406,True,True,1300,795,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,ca6c31836690f7662bdd6020e3df28c6615761ed3f9c857dfca4bdd8bc0143fb,66606dfb7c4662cd8fbfd02f7cd839c5994f3f7dcfe402c71d4a176ae1ff9fe8,43564a432b2da9c17ed6f84a7f540a387f7c00d4080fb3a15a3c511b4de0860c
G-19,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-19.json,22,20,2,22,3,4,0,0,0,7,7,7,4,2,1,0,17,0.8095238095238095,4.857142857142857,6,1,1.0,7,0.3181818181818182,0.8181818181818182,6,4d893b71d5e1bd360cc958ba1f5e6a8162e932d8899077906ff8e87ebeba3cf9,51ffb4b9a646e19c107c30a225454565ccae6ac2c72911d9ded54c7e81cb5066,b67cacf18ad37d6a69a1b943de56374a675699ab8d0036d8bc0cd6694d67928e,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-19/template.json,19,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.07023490524291992,0.07023490524291992,0.0,0.0026843094800571322,0.0026843094800571322,0.0,True,True,1150,290,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,a646496aea4149cc7a05c46587f62c275db328ab37dcfbe9295cd80db9b8534f,6a75e3d37d3d4437a0d886e9a2167e56f81a68ea23083787ade5904a216aa1df,fecb7d542f274647c154f7121997cdeec6203a696e655d11e88486b9ca05e0aa
G-20,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-20.json,22,20,2,48,3,4,0,0,0,39,39,39,13,20,6,0,520,0.7017543859649122,26.666666666666668,33,1,1.0,13,0.5909090909090909,5.0,28,26d6164035a61436f9284461cce9f6816d2b540d36c7d401bc707af5af5953a4,a8e7f1b9f2b204e2cce0503c8bfcfce51b1bf09be67fcba2196bcaf0bac9b481,deaf77b9eca7d9a53c79f32c64e1ff5b97ff7c867c5b9e7032372a1063e469d4,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-20/template.json,20,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.0042959022521972656,0.0042959022521972656,0.0,7.953600431664073e-05,7.953600431664073e-05,0.0,True,True,1501,949,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,c984f0efaea8abb22f7e542b127b906b0dfc22bfb6f4009fd9c585209d3ff922,95e8920bd72ddf46ec5c57c85005c831ae62bcdea056dba0ac7a5707760b0c48,b3b41b6eed081b167a83be062c7aa25bab6a4bb21a054484eab8fc72de46723c
G-21,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-21.json,22,20,2,37,3,4,0,0,0,27,27,27,9,9,5,4,253,0.7207977207977208,18.74074074074074,23,1,1.0,11,0.5,3.8636363636363638,17,621a2baf21a08047f0ef0c8d001e51d6c804a246fa76576e53a3a2b9e30d20a1,834ece15131a95c1de98fbe1ad1a5685f2857f23b9b8a7b7a45d88a5f2dc85d6,8dade38018a4a8db06d7fe95abf64638834c8c1968f371f91b5be1e45b6a9627,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-21/template.json,21,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,2.373973196029663,2.360334997177124,0.01363819885253914,0.052481186309788895,0.052208500423232086,0.02726858865568088,True,True,1085,143,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,31dc1980add27bc797d9d8976311b2807c63bf699d7bd9712b347bbd2616caa5,5808614637cf9ac8470f1ca160673354d02ede26c7ba9bd773b16b11a6e3a0f4,2382ace621c83ed0664400b622cbf15c6ce4242b9a4edd3b47b61f417efc0d84
G-22,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-22.json,22,20,2,36,3,4,1,0,1,6,7,7,6,0,0,0,8,0.38095238095238093,2.2857142857142856,3,2,0.8571428571428571,8,0.36363636363636365,0.6363636363636364,3,3f92dc43ddcd0a033a68e7061318073393bb9701bf352a424f9f3038348194ff,6663d586a4743053ed40a74e446972d17328c97c432a33767735a288175a6613,fda2fdcf62bc34175ccefd4ee5771999836151f79d53dcff1958f4d8f7599670,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-22/template.json,22,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.07697780275344848,0.08003000211715698,-0.0030521993637084993,0.006575925882047787,0.006825274288211412,-0.024934840616362523,True,True,917,622,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,d6da01acaea3c6ba2b65710ffc4674945c42a16c66bff13036cda4c6850e1278,20ce25b6a86062542d1e98d413301c79cc3182f579bd218a88814bdde845c00f,6583213402c21cc8da8bac07c1d946902cae581a4b13a95e036c49b8902eac12
G-23,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-23.json,22,20,2,24,3,4,1,2,3,11,14,14,4,2,3,2,72,0.7912087912087912,10.285714285714286,12,2,0.9285714285714286,8,0.36363636363636365,2.0,10,52eb57ff145505f25125d9b03d0588e7c718e5c520e605e0fdf2dfb1ebf76e56,1f9cd1435cfedcd91b2981f5d83ec28dd0e27584c13dc853042e61d374fd4f1e,5e0d6e4498f6744c813d0610131cc4e87117f32a3be42eb2471ad5b205dbaf61,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-23/template.json,23,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.27138097953796386,0.03247958946228027,0.2389013900756836,0.0072175989796848155,0.001088108553464847,0.6129490426219969,True,True,994,2142,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,37aca84aea65dd0b5deea4fa0c2a95ee58426905135cab78906f9c352114bbd2,b4978e504b79a434f77788cf3eb294da8bb280a8f154c565f0d56ad9ed71ba04,206c75586ff484fda14e6eefe60a7ce801795b883077072a76b9882cf658a6d9
G-24,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-24.json,22,20,2,25,3,4,0,0,0,6,6,6,6,0,0,0,8,0.5333333333333333,2.6666666666666665,4,1,1.0,7,0.3181818181818182,0.5454545454545454,4,fd0f5b2007104598abcffea6e371509cd5e4f74d71813b868a9cc9f7c8ca2ddd,abe7b39f073dd817c8a916ce0949260a3f8c17b7f4c2433bb5dcba56ef1518ba,883783367b79144ecdc3a886922f2330e4070efc17f8fd911098b5ce571fb739,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-24/template.json,24,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,3.4683855266571046,2.582907138824463,0.8854783878326415,0.12082123811955123,0.09480774385114542,2.601349426840581,True,True,1175,1031,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,ccce66bfb917eefa79a5617423e69b1d1165117464e930a99c07bdc5fbcdae20,76862f5c543d235230c048c9f6d4c9ab048463b2541db6eb10d49e3b870c35fe,1326cb1ee9db5334bd69975a6d81e375a58b45d87b3c1e8e9a2d08d93218daf5
G-25,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-25.json,22,20,2,34,3,4,1,2,3,19,22,22,3,5,7,4,211,0.9134199134199135,19.181818181818183,21,1,1.0,9,0.4090909090909091,3.5,20,e4306fdcbf38b56332ba9a89271ee527566daf4d83cb371a7e95b3ffbc1cbf15,fdc707df41ecd8eeb8df2e46b2273406312fb7f25bb1d22a6520b1677a8c2617,abd6de7cd9caaca026ba3399855c9d5a0f35c4236bebe59b155d17f144dba5c1,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-25/template.json,25,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,4.995325814247131,0.13090177536010741,4.864424038887024,0.14189730804466225,0.003926614430367053,13.79706936142952,True,True,780,320,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,399431b0d0445b29cade6f52421a182b968f671fb6d6d0116f50636be04d1744,273f205925f2b9a7be9300275999fcf4978d9d53b6265d1c878e733a1e7c5d96,dc91a30b869f44839271dd37b9b4898bb9919e8bc437871d8351d8d3b7b45685
G-26,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-26.json,22,20,2,40,3,4,1,0,1,31,32,32,6,10,10,5,453,0.9133064516129032,28.3125,30,1,1.0,11,0.5,4.954545454545454,30,0339d88ed7b51e51580ac7adf4b254f06e1673fb6290ce97140069c39699c73e,40d0b1686d0189eced147b51a728fad29aefb932384c44922e74bb88bf377aa4,7032dcf2907bad339347dde81eba43e34b3182751c5d2862bdc7188c5a098baa,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-26/template.json,26,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.473191219329834,0.473191219329834,0.0,0.008129203864588423,0.008129203864588423,0.0,True,True,813,1539,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,31ecf957039f7e6678e3c82d61d5f402e8f36dfdcd116f497487a450d00821b9,2f95b0b2ce91d5683ed686f9f51bddf1bab7261a306240a3f8b6fc89cd4ecbb6,9eb4fba34e72628437032362cbbb2aa5507d2cd15e1289557cb10a94cb9ccf9e
G-27,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-27.json,22,20,2,23,3,4,0,0,0,11,11,11,5,4,2,0,42,0.7636363636363637,7.636363636363637,10,1,1.0,8,0.36363636363636365,1.3636363636363635,8,aa8caf5173b03ce946aa063aabd91007ff1e86428e7645ecb467425daa807d33,6a530cdaee580d927f5bfa557d0f7755fb44c34c3b3a1947c366a2cffaacac7d,5478cc9ddad6f43c09b4b32c9142e9579367b792eb75f94099f9d47820c99cb7,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-27/template.json,27,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.1857849063873291,0.1857849063873291,0.0,0.004830284476487346,0.004830284476487346,0.0,True,True,644,977,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,d1c2ae8a544f4b67f87708deb5a37b78e2b1d0f042f3e5f0cf3edaa60a36402f,7a742c127d89d3e0d6a70a734098570b7d0cf27fa80444e86c7edd749535f6e4,a753ae7dd6ca4985129107761e5ad214cf5bb2fa9ffc8403b9d716d20fcd1a01
G-28,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-28.json,22,20,2,30,3,4,0,0,0,18,18,18,6,5,4,3,119,0.7777777777777778,13.222222222222221,17,1,1.0,9,0.4090909090909091,2.6363636363636362,12,98ac851909bdf718193c8fd6d06070c0d501e7c176eeabcca508bdfa0e4ab957,69b50e1d478242149e509534e2e1716fe201f203f4668aa01c7e966fa7561a4f,40df52e2e1422e68fd23b9e6a6238470481c2e978b5ca3285ebae43829b3980b,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-28/template.json,28,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,1.6199775352478027,0.6518838653564453,0.9680936698913575,0.02330207345684031,0.00947194147201069,1.3830131984829621,True,True,524,966,helpful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,25f125501a1b68e3fc63bfb361666be9358ebc36899f262c2988c68dbf2fe117,be7ad83c953747f4cb1a99e6826cf2e979e8351bfc4f728e5b9ca54262d7cae5,34cf2cdad8f7c33ddf7ca9c2e085ad7620df87323aec6547e8efc05e2ed291e7
G-29,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-29.json,22,20,2,39,3,4,1,0,1,5,6,6,5,0,0,0,6,0.4,2.0,3,2,0.8333333333333334,7,0.3181818181818182,0.5454545454545454,3,76df83c27a342a3d407e386de55c393ac674c004f4f264d9bd1818c03f0e8a2d,b8512eba1896d836e4d92edad5165c06b4dde74e5e6debc714f509180d5d462f,787ae39b794bb839daedca9cf0b1b92a6d3cda1dcce8188edf895e4c52c72ddb,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-29/template.json,29,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.0,0.0,0.0,0.0,0.0,0.0,True,True,790,332,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,5729ee9bbbf7967cec13c0e52bcb3b50f3f486ab5856afb8bee9854d6127e2dc,96f757c091096e53b68a28e25c34fcb1d8356cde0bb9508e486bd1476c98617a,ac2788c9ecad83beea7ce301227e593f13945bd36fe2afeeb0a88d440dc6a393
G-30,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-30.json,22,20,2,34,3,4,0,1,1,21,22,22,7,7,3,4,127,0.5497835497835498,11.545454545454545,17,1,1.0,12,0.5454545454545454,3.1818181818181817,13,af75625a9119351ab2f0c58efe9607f58695a3cf63e1789e97c1d3ffcfc1ba65,65dc75311a2646a6eeeace075d51f7d9e1a2026948c6b2685691e78f90f698de,d427c46fea3bc9f3c9d0084c72692e9907c59619a949172da9b435b1ec34cfa1,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-30/template.json,30,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,2.503276647567749,2.8307408561706544,-0.3274642086029056,0.05430802501372073,0.06102646516629735,-0.6718440152576624,True,True,545,269,harmful,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,a4246e14cd35b8a32b8480b011014259520fe8da52d7f3fb076380ff46d0a730,b653214b38964b67365ef8c6940840bab2cbed2ac6f916767ee49c7a1c6b31d0,0fdd57f9a37c01a37b1d4f416ef9e19e6232f469c03b0d45518e71c470b2e6ab
G-31,dataset/processed/step3_pairs20_ndd2_step2c_poly_d8_mult_eps050_seed20260619/G-31.json,22,20,2,44,3,4,3,1,4,36,40,40,4,6,17,9,711,0.9115384615384615,35.55,39,1,1.0,9,0.4090909090909091,6.7272727272727275,28,b632daf4dd0a7013e56a303c82aadc87970e5c02bc0402a63c52e7bd1f1e0010,8bc885f3f91b10f52f0c6179585c68cd5e0c95da2e2d7d2bd62b0e5c0d2f7119,94d4ab0890950a53dccf4eb99ba1eca4319d7d61e0fafb1a4ec188e99022a73a,surrogate_experiment_results/Step3/pairs20_ndd2/data/topologies/G-31/template.json,31,42,50,40,10,1000,42,42,10000,1,20,0.0001,screen,step2c_poly_d8_mult_eps050,0.043776399612426756,0.043776399612426756,0.0,0.0009160557911701287,0.0009160557911701287,0.0,True,True,274,188,near_neutral,True,0.1,delta=test_gap_2stage-test_gap_spoplus; helpful if delta>0.1; harmful if delta<-0.1; near_neutral if abs(delta)<=0.1; weak_label=true,232ae354693c708f0e75c55e4da02025312c5f6347cc74e59c9126128d3f3407,973fb4fdd5cf0cb4bc4a22b937a6c1ad93a918f15327bb570f746d739f99d4b3,70f867f4782e8bcddc9be916301c39ace9da1f4eb085d405bb79cdcad94a36ac
