topology_id,num_vertices,num_pairs,num_ndds,num_arcs,num_exchange_candidates,num_2cycles,num_3cycles,num_cycles_total,num_chains_total,num_chains_len1,num_chains_len2,num_chains_len3,num_chains_len4,candidate_conflict_density,mean_conflict_degree,max_conflict_degree,largest_conflict_component_fraction,fraction_vertices_in_any_candidate,mean_candidates_per_vertex,max_candidates_per_vertex,num_label_seeds,num_distinct_oracle_solutions,oracle_solution_entropy,dominant_oracle_solution_fraction,mean_pairwise_oracle_jaccard,mean_oracle_objective,median_oracle_objective,mean_top1_top2_margin,median_top1_top2_margin,mean_top1_top5_margin,median_top1_top5_margin,fraction_linear_proxy_differs_from_oracle,mean_linear_proxy_gap_to_oracle,median_linear_proxy_gap_to_oracle,mean_linear_proxy_normalized_gap_to_oracle,median_linear_proxy_normalized_gap_to_oracle,mean_linear_proxy_jaccard_with_oracle
G-839,22,20,2,25,4,0,0,0,4,4,0,0,0,0.6666666666666666,2.0,2,1.0,0.18181818181818182,0.36363636363636365,2,100,1,0.0,1.0,1.0,7.05027,7.3027,2.9252789999999997,2.7739499999999997,5.640189,5.6799,0.0,0.0,0.0,0.0,0.0,1.0
G-840,22,20,2,31,8,0,0,0,8,3,4,1,0,0.7857142857142857,5.5,7,1.0,0.2727272727272727,1.0,6,100,2,0.25363894692169137,0.93,0.9473939393939393,32.523393,31.94705,3.036498,3.1544000000000008,7.010957,6.996100000000002,0.07,0.059338999999999975,0.0,0.0019507076648483826,0.0,0.972
G-841,22,20,2,39,3,0,0,0,3,3,0,0,0,0.6666666666666666,1.3333333333333333,2,1.0,0.18181818181818182,0.2727272727272727,2,100,1,0.0,1.0,1.0,1.633183,1.7073,0.26570499999999997,0.26664999999999994,1.633183,1.7073,0.0,0.0,0.0,0.0,0.0,1.0
G-842,22,20,2,19,9,0,0,0,9,3,4,1,1,0.6666666666666666,5.333333333333333,7,1.0,0.36363636363636365,1.2272727272727273,7,100,3,0.6456502104397004,0.71,0.8549158249158249,66.534041,66.994,2.4510529999999995,2.3631999999999955,13.204973999999998,13.12974999999999,0.29,0.42817899999999964,0.0,0.0063354172262036264,0.0,0.9016666666666666
G-843,22,20,2,33,4,0,0,0,4,2,2,0,0,0.6666666666666666,2.0,3,1.0,0.22727272727272727,0.45454545454545453,3,100,1,0.0,1.0,1.0,13.43181,13.4102,2.002224,2.0092499999999998,2.158238,2.15445,0.0,0.0,0.0,0.0,0.0,1.0
G-844,22,20,2,27,13,0,1,1,12,3,5,3,1,0.8846153846153846,10.615384615384615,12,1.0,0.3181818181818182,1.8636363636363635,10,100,1,0.0,1.0,1.0,65.464705,65.52109999999999,0.8680239999999985,0.8381999999999863,13.542867000000001,12.455949999999994,0.0,0.0,0.0,0.0,0.0,1.0
G-845,22,20,2,22,4,0,0,0,4,3,1,0,0,0.5,1.5,2,0.75,0.2727272727272727,0.4090909090909091,3,100,1,0.0,1.0,1.0,14.247031,14.50865,2.165877,2.2273000000000005,10.385266,10.464400000000001,0.0,0.0,0.0,0.0,0.0,1.0
G-846,22,20,2,33,10,0,0,0,10,5,3,2,0,0.7333333333333333,6.6,9,1.0,0.3181818181818182,1.2272727272727273,6,100,3,0.9978737678714716,0.52,0.5953131313131313,29.130465,29.45715,0.05723400000000005,0.05579999999999785,2.5016760000000002,2.4223,0.48,0.619435,0.0,0.022025508026194046,0.0,0.664
G-847,22,20,2,45,38,0,0,0,38,7,11,9,11,0.8463726884779517,31.31578947368421,37,1.0,0.5909090909090909,6.2727272727272725,33,100,10,1.7632254427369398,0.41,0.5912399390732724,71.982058,70.2616,0.8015020000000004,0.7694499999999991,2.9002559999999993,2.8131500000000003,0.59,2.366687,0.6202499999999986,0.03366445083491508,0.008245714466329993,0.7274404761904761
G-848,22,20,2,28,8,1,0,1,7,3,3,1,0,0.7857142857142857,5.5,7,1.0,0.3181818181818182,0.9545454545454546,6,100,1,0.0,1.0,1.0,39.810707,40.21345,0.32915799999999945,0.3263999999999996,25.297124,25.953049999999998,0.0,0.0,0.0,0.0,0.0,1.0
G-849,22,20,2,46,19,0,0,0,19,8,6,4,1,0.7426900584795322,13.368421052631579,18,1.0,0.5,2.5,15,100,5,1.0777237130446546,0.49,0.6974545454545454,35.834053,35.46565,2.1504770000000004,2.01755,5.538558,5.646100000000002,0.61,1.766269,0.7388999999999957,0.04833134015300621,0.023174929587767505,0.69
G-850,22,20,2,38,67,1,0,1,66,8,16,16,26,0.7942107643600181,52.417910447761194,64,1.0,0.7272727272727273,11.818181818181818,43,100,5,0.7991199282864598,0.72,0.8158127663582209,111.471996,111.03439999999999,4.325247000000001,2.8423000000000087,9.189470000000002,8.291399999999996,0.28,1.3324099999999999,0.0,0.01220479613725576,0.0,0.8821818181818182
G-851,22,20,2,44,24,0,0,0,24,8,8,6,2,0.6340579710144928,14.583333333333334,18,1.0,0.5,3.3636363636363638,16,100,2,0.4558862130273584,0.83,0.8778354978354979,61.663939,62.5163,3.4348170000000002,2.887700000000006,7.213615,6.8907000000000025,0.83,4.3903550000000005,4.113500000000002,0.0696776032303132,0.06655547389241889,0.6442857142857142
G-852,22,20,2,26,4,0,0,0,4,3,1,0,0,0.5,1.5,2,1.0,0.22727272727272727,0.4090909090909091,2,100,1,0.0,1.0,1.0,33.973106,33.5176,2.607856,2.547699999999999,11.848534,12.0411,0.0,0.0,0.0,0.0,0.0,1.0
G-853,22,20,2,21,3,0,0,0,3,3,0,0,0,0.6666666666666666,1.3333333333333333,2,1.0,0.18181818181818182,0.2727272727272727,2,100,2,0.6687480868518094,0.61,0.5193939393939394,13.21614,13.317699999999999,2.90211,2.281600000000001,13.21614,13.317699999999999,0.61,2.185071,1.2087500000000002,0.15346022613758623,0.10070340800541089,0.39
G-854,22,20,2,36,12,0,0,0,12,5,5,2,0,0.7121212121212122,7.833333333333333,10,1.0,0.4090909090909091,1.5,9,100,2,0.056001534354847345,0.99,0.9866666666666667,64.507107,66.413,11.406460000000001,11.573899999999998,22.769487,23.234800000000003,0.01,0.0047380000000000425,0.0,0.00011254397362414024,0.0,0.9933333333333333
G-855,22,20,2,29,2,0,0,0,2,2,0,0,0,0.0,0.0,0,0.5,0.18181818181818182,0.18181818181818182,1,100,1,0.0,1.0,1.0,13.031833,12.626750000000001,2.156383,2.153599999999999,,,0.0,0.0,0.0,0.0,0.0,1.0
G-856,22,20,2,31,53,1,1,2,51,6,9,15,21,0.8679245283018868,45.132075471698116,51,1.0,0.5454545454545454,9.5,35,100,5,0.3927824669040744,0.91,0.8837618610345883,82.623221,82.71395,3.894178999999999,3.735500000000009,7.861596999999999,7.74915,0.09,0.151145,0.0,0.001943720024688825,0.0,0.9382657342657342
G-857,22,20,2,26,2,0,0,0,2,2,0,0,0,0.0,0.0,0,0.5,0.18181818181818182,0.18181818181818182,1,100,1,0.0,1.0,1.0,4.009156,3.8762,1.216348,1.18445,,,0.0,0.0,0.0,0.0,0.0,1.0
G-858,22,20,2,29,2,0,0,0,2,2,0,0,0,1.0,1.0,1,1.0,0.13636363636363635,0.18181818181818182,2,100,2,0.3669249912727096,0.88,0.7866666666666666,2.339833,2.3904500000000004,1.003006,1.0140500000000001,,,0.12,0.040656,0.0,0.021716142993063625,0.0,0.88
G-859,22,20,2,26,3,0,0,0,3,2,1,0,0,0.3333333333333333,0.6666666666666666,1,0.6666666666666666,0.22727272727272727,0.3181818181818182,2,100,1,0.0,1.0,1.0,32.933096,33.49515,2.589256,2.6244999999999976,30.34384,31.2357,0.0,0.0,0.0,0.0,0.0,1.0
G-860,22,20,2,42,11,0,0,0,11,4,4,3,0,0.8727272727272727,8.727272727272727,10,1.0,0.36363636363636365,1.4545454545454546,10,100,2,0.5269079614313803,0.78,0.7226666666666667,21.544996,21.16985,4.164629000000001,3.6575000000000006,9.279269,8.934849999999997,0.22,0.397944,0.0,0.019949554980335318,0.0,0.824
G-861,22,20,2,42,21,1,0,1,20,5,7,5,3,0.8761904761904762,17.523809523809526,20,1.0,0.45454545454545453,3.090909090909091,19,100,3,0.48872122746587454,0.86,0.8780663780663781,47.895253,47.6404,3.5508309999999996,3.6858499999999985,9.779535,9.428199999999997,0.14,0.45968800000000004,0.0,0.011067295876382504,0.0,0.9321428571428572
G-862,22,20,2,40,15,0,0,0,15,6,7,2,0,0.6857142857142857,9.6,12,1.0,0.36363636363636365,1.8636363636363635,10,100,2,0.4862229646617922,0.81,0.8756363636363637,33.919784,34.00595,3.043398,2.9046000000000003,9.01301,8.910250000000003,0.19,0.21417899999999976,0.0,0.006460419052233905,0.0,0.924
G-863,22,20,2,24,5,0,0,0,5,3,1,1,0,0.4,1.6,2,0.6,0.3181818181818182,0.5909090909090909,3,100,1,0.0,1.0,1.0,40.305773,40.243449999999996,5.429423,5.211100000000002,10.067572,9.8675,0.0,0.0,0.0,0.0,0.0,1.0
G-864,22,20,2,32,14,1,1,2,12,4,4,3,1,0.8791208791208791,11.428571428571429,13,1.0,0.2727272727272727,1.9090909090909092,11,100,4,0.9287998599540934,0.66,0.7145858585858585,38.534034,38.963350000000005,1.8635659999999996,1.3573499999999967,6.330944,6.506000000000004,0.34,0.5219159999999998,0.0,0.013759169641858655,0.0,0.8053333333333333
G-865,22,20,2,30,3,0,0,0,3,3,0,0,0,0.6666666666666666,1.3333333333333333,2,1.0,0.18181818181818182,0.2727272727272727,2,100,2,0.167944147734173,0.96,0.9224242424242424,19.334219,18.693150000000003,5.551194,5.6640999999999995,19.334219,18.693150000000003,0.04,0.052164000000000016,0.0,0.003804425236376993,0.0,0.96
G-866,22,20,2,33,10,1,1,2,8,2,3,3,0,0.8444444444444444,7.6,9,1.0,0.3181818181818182,1.3636363636363635,9,100,2,0.4713934868100942,0.82,0.8807272727272727,34.505715,34.10355,2.6360000000000006,2.8984999999999985,8.044742,7.9415999999999976,0.18,0.18085000000000012,0.0,0.0060049131212030794,0.0,0.928
G-867,22,20,2,51,24,0,1,1,23,5,6,6,6,0.894927536231884,20.583333333333332,23,1.0,0.5454545454545454,3.8636363636363638,22,100,3,0.2651583725982932,0.94,0.9518326118326118,48.604771,47.907700000000006,3.7044700000000006,3.7561,7.604794,7.2721500000000034,0.06,0.08998999999999996,0.0,0.002077220044323379,0.0,0.975
G-868,22,20,2,34,4,0,0,0,4,3,1,0,0,0.8333333333333334,2.5,3,1.0,0.18181818181818182,0.4090909090909091,3,100,2,0.1985152433458726,0.95,0.936026936026936,10.745611,10.783150000000001,4.601481,4.915699999999999,10.099322,10.237850000000002,0.05,0.024483000000000015,0.0,0.003378603500238267,0.0,0.9666666666666667
G-869,22,20,2,52,64,2,1,3,61,6,14,19,22,0.8189484126984127,51.59375,61,1.0,0.5909090909090909,11.227272727272727,44,100,9,1.2012966242585348,0.64,0.6175572143905477,79.033728,79.46770000000001,5.593827999999999,5.269849999999991,9.310698999999998,9.2042,0.36,1.893665,0.0,0.02381304651655379,0.0,0.7500308025308026
G-870,22,20,2,34,2,0,0,0,2,2,0,0,0,0.0,0.0,0,0.5,0.18181818181818182,0.18181818181818182,1,100,1,0.0,1.0,1.0,22.472965,22.5372,3.800689,3.7642500000000005,,,0.0,0.0,0.0,0.0,0.0,1.0
G-871,22,20,2,37,15,1,0,1,14,5,6,3,0,0.7047619047619048,9.866666666666667,13,1.0,0.45454545454545453,1.9090909090909092,10,100,1,0.0,1.0,1.0,18.785501,18.7731,0.253429,0.25505000000000067,6.369256,5.933049999999999,0.0,0.0,0.0,0.0,0.0,1.0
G-872,22,20,2,36,10,0,0,0,10,5,4,1,0,0.8222222222222222,7.4,9,1.0,0.36363636363636365,1.1818181818181819,8,100,1,0.0,1.0,1.0,24.684074,25.098,4.9091450000000005,4.67515,18.753033,19.23375,0.0,0.0,0.0,0.0,0.0,1.0
G-873,22,20,2,55,6,0,0,0,6,4,2,0,0,0.5333333333333333,2.6666666666666665,3,1.0,0.2727272727272727,0.6363636363636364,3,100,1,0.0,1.0,1.0,8.572879,8.42985,1.293121,1.33535,5.290831,5.071149999999999,0.0,0.0,0.0,0.0,0.0,1.0
G-874,22,20,2,36,16,1,1,2,14,6,4,2,2,0.75,11.25,14,1.0,0.3181818181818182,2.1363636363636362,11,100,4,0.7915156540581092,0.77,0.7218486451819786,33.430909,33.17155,2.361659,2.0910999999999973,5.207827,5.316700000000001,0.92,6.327342000000001,6.5147999999999975,0.18411992476363026,0.1788841504933581,0.34206349206349207
G-875,22,20,2,27,16,1,0,1,15,7,2,6,0,0.7583333333333333,11.375,14,1.0,0.3181818181818182,2.090909090909091,11,100,2,0.34651533691866615,0.89,0.8681481481481481,33.062622,33.67265,4.865108,4.473649999999999,9.092572,8.993950000000002,0.11,0.205916,0.0,0.0066163115671450355,0.0,0.9266666666666666
G-876,22,20,2,54,7,1,0,1,6,4,2,0,0,0.42857142857142855,2.5714285714285716,4,0.8571428571428571,0.36363636363636365,0.7272727272727273,4,100,2,0.4713934868100942,0.82,0.9006060606060606,64.19332,64.39685,2.5657759999999996,2.241199999999999,5.705308,5.78135,0.18,0.2256339999999998,0.0,0.0034453125009974435,0.0,0.94
G-877,22,20,2,30,10,0,0,0,10,5,5,0,0,0.8666666666666667,7.8,9,1.0,0.3181818181818182,1.1363636363636365,9,100,2,0.5139566706172256,0.79,0.7486363636363637,16.516916,16.3595,2.738727,2.4067499999999997,7.371411,7.404049999999999,0.79,2.57571,2.1659500000000005,0.14447992747904312,0.12838386107196179,0.4075
G-878,22,20,2,41,40,1,1,2,38,4,12,16,6,0.8833333333333333,34.45,38,1.0,0.45454545454545453,6.5,34,100,3,0.791932514445844,0.62,0.7468013468013468,54.46931,54.3225,1.9109809999999998,1.8005500000000012,3.8556369999999998,3.60145,0.66,4.079021000000001,2.8564000000000007,0.0715337194189047,0.049271657798004895,0.68
G-879,22,20,2,54,16,0,0,0,16,6,7,3,0,0.675,10.125,14,1.0,0.4090909090909091,2.0454545454545454,10,100,3,0.3089109846691023,0.92,0.9009360269360269,40.773003,40.724149999999995,1.5958080000000001,1.5999000000000017,6.746618,5.997749999999996,0.08,0.3431489999999999,0.0,0.01034229450314619,0.0,0.9473333333333334
G-880,22,20,2,42,14,0,0,0,14,7,6,1,0,0.5604395604395604,7.285714285714286,8,1.0,0.45454545454545453,1.6363636363636365,7,100,2,0.13474216817976675,0.97,0.9764848484848485,73.582101,73.64285,8.679098999999999,9.48230000000001,13.978993,14.582049999999995,1.0,13.047763,13.210099999999997,0.1763662360786394,0.17422884796878407,0.5
G-881,22,20,2,54,35,0,1,1,34,5,7,12,10,0.8957983193277311,30.457142857142856,33,1.0,0.5454545454545454,6.0,32,100,3,0.15383759322861115,0.97,0.9650151515151515,74.195243,75.1302,0.6794610000000006,0.6916000000000011,3.0178900000000013,3.0041499999999957,1.0,15.158158,15.939300000000003,0.205467461791459,0.2139058787902442,0.5507777777777778
G-882,22,20,2,29,4,0,0,0,4,4,0,0,0,0.6666666666666666,2.0,3,1.0,0.22727272727272727,0.36363636363636365,3,100,2,0.098039113279732,0.98,0.9736026936026936,8.595191,8.942450000000001,0.362252,0.3764500000000002,8.114154,8.427600000000002,0.02,0.005993999999999992,0.0,0.0012525451846820868,0.0,0.9866666666666667
G-883,22,20,2,25,8,0,0,0,8,5,3,0,0,0.5357142857142857,3.75,5,1.0,0.36363636363636365,0.8636363636363636,5,100,2,0.056001534354847345,0.99,0.988,34.057347,34.3177,1.0843350000000003,1.069300000000002,10.291367000000001,10.460700000000001,0.01,0.005767999999999987,0.0,0.00024389728237199357,0.0,0.994
G-884,22,20,2,41,10,1,0,1,9,4,3,2,0,0.8444444444444444,7.6,9,1.0,0.3181818181818182,1.2272727272727273,8,100,2,0.056001534354847345,0.99,0.98,32.791835999999996,32.89295,5.3243279999999995,5.323850000000004,15.808918,15.20325,0.01,0.005060000000000002,0.0,0.00023421913838833172,0.0,0.99
G-885,22,20,2,43,2,0,0,0,2,2,0,0,0,0.0,0.0,0,0.5,0.18181818181818182,0.18181818181818182,1,100,1,0.0,1.0,1.0,10.102014,9.831050000000001,0.11690100000000006,0.11390000000000056,,,0.0,0.0,0.0,0.0,0.0,1.0
G-886,22,20,2,38,3,1,0,1,2,2,0,0,0,0.3333333333333333,0.6666666666666666,1,0.6666666666666666,0.22727272727272727,0.2727272727272727,2,100,2,0.098039113279732,0.98,0.9802020202020202,19.902892,19.84865,2.09769,2.1305999999999994,17.670608,17.595,0.02,0.007919000000000018,0.0,0.0006291410328253191,0.0,0.99
G-887,22,20,2,50,92,2,1,3,89,12,19,28,30,0.7883420926899187,71.73913043478261,87,1.0,0.5454545454545454,15.909090909090908,51,100,2,0.056001534354847345,0.99,0.9866666666666667,79.590675,78.99404999999999,5.492768,5.606350000000006,12.354436,12.615300000000001,0.01,0.03895299999999992,0.0,0.0005974844696679181,0.0,0.9933333333333333
G-888,22,20,2,41,10,0,0,0,10,4,3,2,1,0.8222222222222222,7.4,9,1.0,0.4090909090909091,1.3636363636363635,9,100,2,0.6341786357122057,0.67,0.6426666666666667,52.300391,52.05575,2.9552879999999995,1.126999999999999,4.166811,2.272549999999999,0.33,2.312839,0.0,0.04400177871641434,0.0,0.736
G-889,22,20,2,40,12,0,0,0,12,4,6,2,0,0.7121212121212122,7.833333333333333,10,1.0,0.3181818181818182,1.5454545454545454,9,100,3,0.6597011991177402,0.77,0.7557575757575757,27.489534,27.5364,1.3757549999999998,1.3665499999999984,6.429589,6.3514000000000035,0.23,0.24332599999999988,0.0,0.008935468062165051,0.0,0.85
G-890,22,20,2,47,21,1,0,1,20,5,9,6,0,0.861904761904762,17.238095238095237,20,1.0,0.3181818181818182,2.8636363636363638,16,100,3,0.3923841400923739,0.9,0.8867532467532467,28.263873,27.96425,2.380343,2.2742499999999986,6.38322,6.555500000000002,0.94,2.948684,2.676849999999998,0.10273023146258921,0.09195321495153698,0.4257142857142857
G-891,22,20,2,23,6,0,0,0,6,4,2,0,0,0.4666666666666667,2.3333333333333335,3,0.6666666666666666,0.36363636363636365,0.6363636363636364,4,100,2,0.098039113279732,0.98,0.9683232323232324,36.743273,36.8326,3.119627,3.2155500000000004,11.192764,11.11415,0.02,0.029138000000000018,0.0,0.0010313722340023485,0.0,0.984
G-892,22,20,2,34,30,2,1,3,27,5,8,8,6,0.8275862068965517,24.0,28,0.9666666666666667,0.5454545454545454,4.681818181818182,22,100,3,0.3089109846691023,0.92,0.9222222222222223,60.049966,59.4178,5.588160000000001,6.054500000000008,9.728647,9.373149999999999,0.99,10.003364000000001,10.268549999999998,0.1644884582948355,0.1652509674152759,0.37
G-893,22,20,2,25,5,0,0,0,5,4,1,0,0,0.6,2.4,3,0.8,0.2727272727272727,0.5,4,100,1,0.0,1.0,1.0,26.144276,26.207900000000002,5.590949999999999,5.2331,19.482972,19.1969,0.0,0.0,0.0,0.0,0.0,1.0
G-894,22,20,2,25,3,0,0,0,3,3,0,0,0,0.3333333333333333,0.6666666666666666,1,0.6666666666666666,0.22727272727272727,0.2727272727272727,2,100,1,0.0,1.0,1.0,42.334233,42.16785,9.654297999999999,9.790599999999998,42.221085,42.03645,0.0,0.0,0.0,0.0,0.0,1.0
G-895,22,20,2,43,25,1,1,2,23,4,5,6,8,0.9133333333333333,21.92,24,1.0,0.36363636363636365,4.181818181818182,22,100,3,0.9457535105015699,0.6,0.7722763347763347,70.947595,71.29505,1.0676780000000003,0.7998499999999993,6.620731,6.255449999999996,0.4,0.5716710000000003,0.0,0.008186410940487436,0.0,0.8528571428571429
G-896,22,20,2,46,12,0,0,0,12,5,4,3,0,0.7727272727272727,8.5,10,1.0,0.36363636363636365,1.5454545454545454,10,100,5,1.2818923968592442,0.47,0.5567772967772968,25.202753,25.5808,2.08268,1.6986500000000007,6.4094739999999994,6.470949999999998,0.53,1.39492,0.17325000000000124,0.056839839568051484,0.006976451055983775,0.6494285714285715
G-897,22,20,2,48,67,2,1,3,64,8,15,19,22,0.9167797376752601,60.507462686567166,66,1.0,0.4090909090909091,11.545454545454545,49,100,8,1.0908267417905988,0.71,0.6753508898508899,63.926553,64.02820000000001,2.9047080000000003,2.8428499999999985,6.908480000000001,6.6455499999999965,0.97,8.401206,8.243600000000004,0.12818759828098047,0.13410969978018517,0.4187979797979798
G-898,22,20,2,36,7,0,0,0,7,3,4,0,0,0.8571428571428571,5.142857142857143,6,1.0,0.2727272727272727,0.8181818181818182,6,100,2,0.167944147734173,0.96,0.9612121212121212,12.385188,12.2705,1.4545109999999999,1.4621499999999985,5.210656999999999,5.23325,0.04,0.007301000000000029,0.0,0.000818660637408831,0.0,0.98
G-899,22,20,2,44,41,3,1,4,37,6,8,10,13,0.8304878048780487,33.21951219512195,38,1.0,0.5909090909090909,6.818181818181818,35,100,2,0.098039113279732,0.98,0.9784022038567494,106.6905,107.4945,2.340267,2.3584499999999977,13.024803,12.00665,0.02,0.05370899999999978,0.0,0.0006721424444247114,0.0,0.9890909090909091
G-900,22,20,2,36,9,0,0,0,9,5,3,1,0,0.6111111111111112,4.888888888888889,7,1.0,0.3181818181818182,1.0454545454545454,5,100,4,1.3363175893520713,0.34,0.5194814814814814,21.438699,21.90965,0.7791870000000002,0.5625000000000018,4.586155,4.458899999999999,0.66,2.360253,1.4666499999999996,0.10624452371523968,0.07397848190384229,0.609
G-901,22,20,2,48,51,2,1,3,48,6,11,16,15,0.8415686274509804,42.07843137254902,49,1.0,0.45454545454545453,8.681818181818182,34,100,6,1.1662272640480478,0.59,0.7334598510356086,88.635814,87.44655,1.6582799999999984,1.4934499999999957,5.647833999999999,5.458199999999998,0.41,1.401353000000001,1.4210854715202004e-14,0.016235603488446163,1.4118865189659983e-16,0.8274343434343434
G-902,22,20,2,49,5,0,0,0,5,3,2,0,0,0.8,3.2,4,1.0,0.22727272727272727,0.5454545454545454,4,100,1,0.0,1.0,1.0,24.795301,24.36875,3.531365,3.4090500000000006,11.703035,11.853399999999999,0.0,0.0,0.0,0.0,0.0,1.0
G-903,22,20,2,35,7,0,0,0,7,3,4,0,0,0.9047619047619048,5.428571428571429,6,1.0,0.22727272727272727,0.8181818181818182,6,100,2,0.22696752250060448,0.94,0.9145454545454546,14.332923,14.27185,3.123167,2.994699999999999,7.90212,7.359450000000001,0.06,0.03948600000000001,0.0,0.0033051423238269996,0.0,0.955
G-904,22,20,2,40,6,0,0,0,6,3,2,1,0,0.7333333333333333,3.6666666666666665,5,1.0,0.2727272727272727,0.7272727272727273,4,100,2,0.22696752250060448,0.94,0.9088484848484848,4.55535,4.6306,0.703466,0.6915499999999999,2.506288,2.45805,0.06,0.011736999999999992,0.0,0.003466356342872775,0.0,0.952
G-905,22,20,2,27,6,0,0,0,6,6,0,0,0,0.6,3.0,4,1.0,0.2727272727272727,0.5454545454545454,4,100,2,0.2787693717685874,0.92,0.9008754208754208,12.016316,12.2075,2.057668,1.8597999999999981,7.119632,7.19295,0.08,0.03738100000000001,0.0,0.0034643400106266664,0.0,0.9466666666666667
G-906,22,20,2,32,5,0,0,0,5,3,2,0,0,0.8,3.2,4,1.0,0.22727272727272727,0.5454545454545454,4,100,2,0.40496348506393853,0.86,0.8175757575757576,12.888931,13.023299999999999,2.7636469999999997,2.8335,7.262969,7.309150000000001,0.14,0.127409,0.0,0.011984277634889373,0.0,0.895
G-907,22,20,2,44,7,1,0,1,6,5,1,0,0,0.5238095238095238,3.142857142857143,5,0.8571428571428571,0.4090909090909091,0.6818181818181818,5,100,4,0.69653893105506,0.73,0.8347474747474748,39.419063,39.875,2.0865329999999997,2.1808000000000014,6.552619,6.5846,0.27,0.32660199999999956,0.0,0.008840401567145415,0.0,0.892
G-908,22,20,2,29,2,0,0,0,2,2,0,0,0,1.0,1.0,1,1.0,0.13636363636363635,0.18181818181818182,2,100,2,0.6768585467349507,0.59,0.5113131313131313,3.322364,3.38915,0.897578,0.7485500000000002,,,0.41,0.331343,0.0,0.09712692252808089,0.0,0.59
G-909,22,20,2,27,8,0,0,0,8,4,4,0,0,0.7857142857142857,5.5,7,1.0,0.2727272727272727,0.9090909090909091,6,100,3,1.0816530434698013,0.41,0.4927171717171717,18.017494,18.546300000000002,1.9174869999999997,1.6088499999999994,6.837181999999999,7.04505,0.74,2.956158,2.9532999999999987,0.15803457774341256,0.15336230673474227,0.4245
G-910,22,20,2,35,20,0,0,0,20,9,4,4,3,0.7842105263157895,14.9,17,1.0,0.5,2.772727272727273,17,100,4,0.8348721305150983,0.58,0.807051467051467,60.459986,61.195800000000006,2.154420999999999,1.9562999999999988,5.492677,5.422450000000005,0.42,0.848502,0.0,0.01485698252001457,0.0,0.8504761904761905
G-911,22,20,2,44,10,1,0,1,9,5,3,1,0,0.5777777777777777,5.2,7,1.0,0.3181818181818182,1.1363636363636365,6,100,1,0.0,1.0,1.0,30.828889,30.83905,0.16272200000000034,0.15825000000000244,12.08314,11.63825,0.0,0.0,0.0,0.0,0.0,1.0
G-912,22,20,2,51,35,0,0,0,35,9,12,10,4,0.8907563025210085,30.285714285714285,34,1.0,0.5,5.181818181818182,31,100,1,0.0,1.0,1.0,58.116234,58.289249999999996,3.0622059999999998,3.009149999999998,10.21312,10.128799999999998,0.0,0.0,0.0,0.0,0.0,1.0
G-913,22,20,2,43,19,1,1,2,17,4,5,7,1,0.8011695906432749,14.421052631578947,17,1.0,0.5454545454545454,2.772727272727273,15,100,6,1.3223962672473113,0.46,0.5235833734167068,33.087043,33.706649999999996,1.8985969999999994,1.8111499999999978,4.934589,4.436800000000002,0.54,2.339931,0.3910499999999981,0.07002427402847132,0.013798577612296761,0.638531746031746
G-914,22,20,2,31,8,0,0,0,8,4,3,1,0,0.6785714285714286,4.75,6,1.0,0.3181818181818182,0.9545454545454546,6,100,1,0.0,1.0,1.0,40.015732,41.51035,3.9084250000000007,3.5814499999999967,5.723292,5.826500000000001,0.0,0.0,0.0,0.0,0.0,1.0
G-915,22,20,2,33,25,0,0,0,25,11,11,3,0,0.5933333333333334,14.24,18,1.0,0.5454545454545454,3.0454545454545454,13,100,2,0.056001534354847345,0.99,0.9885714285714285,88.707434,89.84020000000001,11.069633999999999,9.997249999999994,20.14974,20.09015,0.01,0.005733000000000032,0.0,7.26482458863711e-05,0.0,0.9942857142857143
G-916,22,20,2,41,8,0,0,0,8,3,4,1,0,0.7142857142857143,5.0,7,1.0,0.2727272727272727,1.0,5,100,3,0.5174620077403846,0.83,0.7771717171717172,8.337636999999999,8.3218,0.24636099999999994,0.2346499999999998,1.9298609999999998,1.8750499999999999,0.17,0.125849,0.0,0.01817069087002623,0.0,0.87
G-917,22,20,2,49,51,1,1,2,49,12,12,11,14,0.7474509803921568,37.372549019607845,47,1.0,0.5909090909090909,8.136363636363637,30,100,13,1.9109609018779545,0.34,0.4850232119171513,68.017424,68.00479999999999,1.6992019999999999,1.5320000000000036,4.443078000000001,4.098899999999993,0.89,4.227012,3.622549999999997,0.06235899945958725,0.051693152960935684,0.5013308080808081
G-918,22,20,2,29,16,1,0,1,15,5,5,4,1,0.8166666666666667,12.25,14,1.0,0.45454545454545453,2.1818181818181817,14,100,4,0.9561553040867765,0.67,0.6712890812890813,73.081792,73.8612,2.6275459999999997,2.1742999999999952,7.4684479999999995,6.160099999999996,0.93,5.704279,4.674200000000003,0.07896729873564554,0.06347107169741072,0.5164285714285715
G-919,22,20,2,59,87,4,1,5,82,7,16,26,33,0.8650093557872227,74.39080459770115,85,1.0,0.5,15.545454545454545,67,100,8,1.7717947831284715,0.3,0.5883863969924576,117.148971,117.1232,1.6572719999999985,1.5951499999999825,3.975780999999999,3.7719999999999914,0.87,10.331394,9.376600000000018,0.08668725242565994,0.07136746363026099,0.5636340326340327
